SNP,Chromosome,Position,DF,t Value,std Error,effect
PZB01977.1,8,17434712,271,0.529487604323539,0.35737686883231,0.189226622118667
PZB01977.9,8,17434775,271,-0.248673590086818,0.330557399218434,-0.0822008951934095
PZB01977.3,8,17434841,271,-2.64352903469838,0.309673393571652,-0.818630607180239
PZD00024.2,8,22274672,NA,NA,NA,NA
PZD00025.2,8,22276752,271,1.3766954575898,0.314659810713665,0.433190732095568
PZD00025.1,8,22277128,271,-0.445765363819851,0.391405715392264,-0.174475111123002
PZA01186.1,8,22423380,271,1.2512757473838,0.294901733072767,0.369003386455404
PZB01475.1,8,22632055,271,0.752546085936119,0.299335677677515,0.225263892617249
PZB01475.2,8,22632465,271,-0.587584842410207,0.346033078766442,-0.203323792055699
PZD00034.3,8,23005432,271,-0.176758185552776,0.323768104790667,-0.0572286627426593
PZD00034.4,8,23005482,271,-0.355023300233348,0.88628427814738,-0.314651569372813
PZA00758.1,8,23796463,271,-2.01282847358154,0.352134976559011,-0.708787307361945
PHM2350.17,8,23985819,271,-1.07376717104165,0.292543574833421,-0.314123686755295
PZA00481.7,8,24557261,271,-0.321445746303438,0.335336401697504,-0.107792459906364
PZA01196.2,8,24748473,271,0.364406169384072,0.321393565708999,0.117117798144704
PZB01094.4,8,32078447,271,-2.27409674730892,1.69567637424817,-3.85613212716635
PZB01094.1,8,32078607,271,0.967992029986255,0.340666547265108,0.32976250263556
PZB01094.3,8,32078673,271,1.48008531459876,1.13778867770027,1.68402431298091
PZA02927.1,8,34077450,271,-0.555561491762087,0.64191383552423,-0.356622608046564
PZA03114.2,8,34684129,271,0.240218449820694,0.297062985683035,0.0713600099198857
PZA03381.2,8,43848287,271,1.31187591288571,0.428021456789436,0.561511039360312
PZA03381.1,8,43848372,271,-1.86502662036017,0.412275502270191,-0.768904786656265
PZB02114.1,8,44552495,271,2.08090919373606,0.397074959709702,0.826276934262296
PZB02114.2,8,44552625,271,-0.512353241980502,0.819249608818557,-0.419745193069446
PZB02114.3,8,44552704,271,-0.426143185129075,0.41005695505465,-0.174742976911318
PZB00145.1,8,44553828,271,-1.06427398187128,0.427070917730343,-0.454520466154293
PZA00498.5,8,48775713,271,-0.46457750197326,0.354218416958359,-0.164561907303437
PZA00498.3,8,48775756,271,0.129232746634075,0.336739454390946,0.0435177645910017
PZA01209.1,8,52678845,271,-1.56576894001979,0.33420006767353,-0.523280085715726
PZA02203.1,8,55008669,271,-0.389097484646487,0.376749932128864,-0.146592450932076
PZA03126.1,8,59949306,271,2.22810363919862,0.534205012250868,1.1902641318743
PZA00417.3,8,60100774,271,1.06560978513391,0.430108521800992,0.45832784950062
PZA00417.2,8,60100989,271,0.801727994511131,0.407539421001723,0.326735762683938
PZA00793.2,8,64421988,271,-0.996743549217337,0.304468514235666,-0.303477027504186
PZA00379.2,8,65657055,271,-1.03980194498624,0.317378314381366,-0.330010588590198
PZA00717.14,8,68476007,NA,NA,NA,NA
PZA00717.15,8,68476189,271,0.707696593573437,0.323853360619912,0.229189920128022
PZA01257.1,8,68789720,271,-0.618718213459822,0.334710220418069,-0.207091309603811
PZA00196.2,8,70063587,271,0.687839821630173,0.528034296649706,0.363203016422148
PHM11114.7,8,70899841,271,-0.556455562551206,0.30357851018956,-0.168927950665989
PZA01470.1,8,72801790,271,-0.924470867112505,0.345580932841029,-0.319479504641095
PZA02887.9,8,76261326,271,0.289965393454668,0.311393681075369,0.0902933912523167
PZA03035.5,8,76419367,271,-0.353769111340949,0.504517889465903,-0.178482845411963
PZA03408.1,8,76905518,271,0.0938386620769077,0.65975115896913,0.0619101660613524
PZA00452.1,8,78017679,271,0.389909815916091,0.295603233307479,0.11525860228312
PZA02522.1,8,82710229,271,-0.488498321566882,0.452442323332161,-0.221017315553581
PZA01297.1,8,82856261,271,-0.821011660329659,0.439078799426678,-0.36048881413285
PZA00600.11,8,83913342,NA,NA,NA,NA
PZA03736.1,8,93829348,271,0.166244891952618,0.323759751448021,0.0538234048980826
PZA03135.3,8,100564174,271,1.0931254799844,0.974125443524249,1.06484134301746
PZA03135.1,8,100564485,271,0.786915600728724,0.326643753940983,0.257041065856754
PZA02019.1,8,100932328,271,0.565589260992737,0.350936167460149,0.198485727609409
PZA03579.2,8,105795595,271,-0.53795219913919,0.313361050657625,-0.168573266325836
PZA03579.1,8,105795685,271,-0.267032898001402,0.377909136719875,-0.100914171959516
PHM4134.8,8,105795742,271,0.648656013669465,0.346920822327906,0.225032277670152
PZA00739.1,8,105796017,271,0.483576002593416,0.38516325774886,0.186255708528051
PZA02566.1,8,112318768,271,0.679611901004466,0.303252387739562,0.206093931715827
PZB01883.2,8,114949534,271,0.767955683753856,0.322229651749723,0.247458092535226
PZB01883.1,8,114949662,271,2.43342079132534,0.423234533105286,1.02990771246527
PZB01883.4,8,114949770,271,-1.99782819543839,0.436783971363483,-0.872619333305522
PZB01883.3,8,114949852,271,-1.89157181640132,0.413029254916843,-0.781274497949937
PZA03012.12,8,115257156,271,-0.932181316209796,0.326380999311692,-0.304246269524242
PZA03012.10,8,115257234,271,-1.08271053388759,0.874928376361247,-0.947294169483484
PZA03012.7,8,115257396,271,0.83097830882971,0.313227597421445,0.260285339184065
PZA00045.2,8,116787118,271,0.20397572254948,0.352484134553392,0.0718982060327562
PZA00045.1,8,116787172,271,-0.206459526259933,0.344213808997968,-0.0710662199378476
PZA00567.10,8,116875758,271,0.36729760992901,0.344174235686086,0.126414374166643
PZA03638.1,8,118438296,271,0.120319164204337,0.410987950035656,0.0494497266463441
PZA03639.1,8,118438383,271,0.955734144446515,0.419696251314906,0.401118037677861
PZA03638.3,8,118438467,271,0.0177603189244515,0.481080501027589,0.00854414312658491
PZA03638.2,8,118438533,271,-0.183328508162455,0.330966905110311,-0.0606756689650183
PZA03637.2,8,118439748,271,0.17420729130878,0.32970360574673,0.0574367720918758
PZA03637.1,8,118439775,271,0.140105536935162,0.407843040297611,0.0571410681461657
PZA03637.3,8,118439827,271,-0.242803428486257,0.401920586174887,-0.0975876963024689
PZB01385.3,8,122233767,271,0.583099853718876,0.306201207315169,0.178545879194019
PZB01385.2,8,122233827,271,0.518509612562163,0.376994367703452,0.195475203536034
PZB02161.1,8,123268336,271,1.15324325638942,0.419540178563948,0.483831881713286
PZB02159.2,8,123269296,271,0.107288445193031,0.336474987987119,0.036099878307482
PZB02159.1,8,123269491,271,0.266567827641662,0.356285797335258,0.0949743310152371
PZB01201.1,8,123272319,271,-0.38609404419912,0.627234081759755,-0.242171343286145
PZB02155.2,8,123272809,271,0.452846600219852,0.544208836193334,0.246443121279754
PZB02155.1,8,123272935,271,-0.662034164125411,0.320313639015122,-0.212058572263345
PZA01038.1,8,123599285,271,-1.20522833092368,0.314645258762362,-0.379219380051211
PZB00591.1,8,123929371,271,0.0449603196029326,0.359352643406226,0.0161566096977026
PZB00592.2,8,123929533,271,-0.147992211433406,0.356750643175337,-0.0527963166138079
PZB00592.1,8,123929882,271,0.696245861242212,0.306117196742123,0.213132831286771
PZA00531.1,8,123932505,271,-1.06726226679329,0.400466178225529,-0.427402441147024
PZA00531.2,8,123932687,271,-0.528325800670686,0.396376960806343,-0.209416175185424
PHM10525.11,8,124752481,271,1.03509038330398,0.326571237552359,0.338030747454127
PHM10525.9,8,124752624,271,-1.51752602353624,0.322002424489992,-0.488647058805327
PZA00419.1,8,125230104,271,0.907014051465139,0.355254149968811,0.322220505863015
PZA00272.3,8,125785322,271,0.640975001617109,0.617105460691524,0.395549173664676
PZA00272.2,8,125785447,NA,NA,NA,NA
PZA00118.1,8,126154819,271,0.438994746218269,0.305984455586953,0.13432556842713
PZA00118.4,8,126155021,271,-0.288880041546678,0.309791533746715,-0.0894925911395603
PZA00118.5,8,126155082,271,-2.04347440803786,0.467257230965889,-0.95482819344943
PZA03241.3,8,128276819,271,-1.05094089873655,0.436995977705256,-0.459256945553818
PZB02534.3,8,128276900,271,1.03055050876663,0.429628124788374,0.442753482581111
PZB02534.4,8,128277017,271,-0.817064063433227,0.321328144846102,-0.262545679723416
PZA03241.5,8,128277088,271,-0.393000748158991,1.63922425677477,-0.64421635931285
PZB02534.1,8,128277137,271,-0.813856317106144,0.321788116292998,-0.261889291214743
PZB02534.2,8,128277210,271,-1.12075821302578,0.422791119416101,-0.473846619479957
PZA03612.4,8,128613644,271,0.0110980683948905,0.657640233856402,0.00729853629457011
PZA03612.3,8,128613858,271,-1.89307220457867,0.374248802370882,-0.708480005365175
PZA03612.2,8,128613967,271,1.53440996915827,0.368501665760685,0.565432629594625
PZA03611.1,8,128632225,271,1.58152863237029,0.36805744078013,0.58209338095071
PZA03610.1,8,128633607,271,1.76964410041354,0.380491318893561,0.673334217738557
PZA01049.1,8,129044327,271,0.67351878761182,0.30869597854969,0.207912541213432
PHM5468.25,8,129163361,271,-0.929760756247388,0.385006503462583,-0.357963937819534
PZA03052.15,8,129384587,271,-0.27314255332495,0.456320695878801,-0.124640600007353
PZA03395.5,8,130388141,271,1.57414702614858,0.495599589799876,0.780146620443929
PZA03395.4,8,130388227,271,-1.49203734424059,0.532666560121693,-0.794758399729744
PZA03395.3,8,130388436,271,0.0273496488308476,0.403673002806905,0.0110403148692626
PHM14152.18,8,131568112,271,0.221336111546535,0.301128782774981,0.0666506738541557
PZA00049.12,8,132749967,271,-0.139444059761043,0.347892586935415,-0.0485115546830457
PHM4203.11,8,133529939,271,0.263731710242817,0.300877700638373,0.0793509905632845
PZA03005.9,8,133748608,271,-0.00469785466631891,0.301528966068729,-0.00141653926027629
PZA03005.19,8,133748695,271,-1.27758986225325,0.412159567450743,-0.526570885005754
PHM448.23,8,133775120,271,-0.605626350752964,0.313644901415575,-0.189951617076588
PZA00766.1,8,133775220,271,0.763226847032417,0.314833218380252,0.240289164605429
PZB01389.2,8,134723762,271,0.103609187766287,1.00550055744384,0.104179096055304
PZB01389.1,8,134723842,271,0.541283928373066,0.317078869135388,0.171629695889692
PZA03591.1,8,134813437,271,-3.56121579318037,0.423635831555573,-1.50865861389281
PZA03591.3,8,134813550,271,0.484088434216686,0.398870866721305,0.193088773325769
PZA03591.2,8,134813696,271,1.02596272333968,0.308247459178219,0.316250402681021
PZA03590.1,8,134815566,271,0.499949139538678,0.991724375678854,0.495811748280175
PZA00090.1,8,137480768,271,0.787206370318492,0.559045369038237,0.440084075803952
PZB00665.1,8,137572174,271,-2.53415062912104,0.365112284855741,-0.925249526366997
PZB00665.2,8,137572228,271,-1.64701793185815,0.302186117135453,-0.497705953680679
PZA02011.1,8,140212456,271,-0.249742752450575,0.299868864265998,-0.0748900755360182
PZA03061.5,8,141037093,271,-0.345539457319522,0.509117319876839,-0.175920122422212
PZA03608.2,8,141276260,271,-0.203203541864741,0.325749331525804,-0.0661934179261152
PZA03608.1,8,141276353,271,0.987028609710988,0.359527045157389,0.354863479535197
PZA00168.14,8,141887023,271,-0.0245914609217734,0.468103495953826,-0.011511348828094
PZA00429.2,8,144443053,271,-1.14488098074161,0.360210090833426,-0.412397682066398
PZA00429.1,8,144443084,271,-0.760993537097854,0.342514533728945,-0.260651346529812
PZA00097.13,8,144652871,271,-1.13431431041823,0.665121719786329,-0.754457084923615
PZB01454.3,8,145713740,271,-1.06967758420625,0.324010408665634,-0.346586671199134
PZA03650.1,8,146342067,271,0.869742619044806,0.350330041652394,0.304696967956829
PZA03651.2,8,146342751,271,0.11034208146123,0.328083044414623,0.0362013660128468
PZA03651.1,8,146342784,271,-0.446615030080354,0.357491888141356,-0.159661250375734
PZA03652.2,8,146342956,271,-0.0846483328407559,0.45800577720252,-0.038769425471628
PZA03652.1,8,146343044,271,-0.23229715983606,0.329662833391008,-0.0765797399002395
PZA03652.3,8,146343197,271,-2.90685106452959,1.2918909693348,-3.75533463946704
PZA00686.4,8,146670206,271,0.417593039553647,0.605512561612455,0.25285783109166
PZA00686.7,8,146670272,271,0.241732277813617,0.562611035085525,0.136001247034301
PZA00120.4,8,147049220,271,1.27124588250788,0.471737220196393,0.599693998800376
PHM4757.14,8,151452567,271,1.22898899854568,0.323313912172338,0.397349241136567
PZA03153.2,8,151468480,271,1.37705735889694,0.367543110329538,0.50612794479116
PZA03153.4,8,151468520,271,-0.579429697477422,0.331098189299426,-0.191848123661089
PZA03153.1,8,151468637,271,-0.321098220230163,0.572902212939677,-0.183957880940852
PZA03153.3,8,151468701,271,-1.00970927422286,0.323715324967184,-0.326858365827434
PZA03182.5,8,152155087,271,0.316260010607154,0.312565171950337,0.0988518645964405
PZA03182.3,8,152155155,271,-0.391632914436274,0.462157024763724,-0.180995902535415
PZA03182.2,8,152155215,271,-0.869104744781236,0.943615218663865,-0.820100463788549
PZA00314.6,8,153355348,NA,NA,NA,NA
PZA00422.2,8,153373467,271,-0.284181735659396,0.384749814976812,-0.109338870214742
PZA00422.5,8,153373529,271,-0.11127091416337,0.42489400677447,-0.0472783445563323
PZA00334.2,8,154182352,271,-0.163558187825044,0.370434262078941,-0.0605875566139389
PZA03225.2,8,154325717,271,0.480178771650566,0.315453369889929,0.151474011666778
PHM12749.13,8,155071379,271,0.392504036928385,0.317907447569519,0.124779956540635
PZA00018.5,8,155326020,271,0.841802975469254,0.456672835560679,0.384428551790961
PZA00177.4,8,155435599,271,-0.517225915211255,0.392500525925572,-0.203011443742753
PHM15278.6,8,155484031,271,-1.33093645748032,0.308018705864744,-0.409953325221295
PZA03695.2,8,155569735,271,0.0632411859918967,0.626768223685091,0.0396375658078796
PZA03695.1,8,155569805,271,-0.363971043767698,0.385071800428848,-0.140154985127595
PZA03696.3,8,155570552,271,1.33646615348106,0.632537655371599,0.84536516720641
PZA03696.1,8,155570656,271,-0.335042381676634,0.381032290927039,-0.127661966247899
PZA03696.2,8,155570773,271,1.84589836854233,0.836870891844192,1.54477861393576
PZA03697.1,8,155570887,271,1.01982336558668,0.343650727664807,0.350463041673436
PZA03698.1,8,155571435,271,-0.204135818245802,0.315021434868703,-0.0643071583718893
PZA03698.3,8,155571493,271,0.790421633334795,0.400027927243658,0.316190727631465
PZA03698.2,8,155571651,271,1.44921194355102,0.363298080520136,0.526495917358943
PZA01741.1,8,156061850,271,0.818432319686509,0.372765466041165,0.305083305071093
PZB02040.1,8,156646395,271,-0.374147140316172,1.49318521219476,-0.558670977105066
PZB00160.1,8,157472833,271,-0.437869462199933,0.606324973152417,-0.265491189912638
PZA00838.2,8,158949206,271,-0.0764735125883253,0.30606217088749,-0.0234056492781747
PZA03656.1,8,158961898,NA,NA,NA,NA
PHM3465.6,8,159478545,271,-1.59820657039518,0.67355838408935,-1.07648543499636
PZA00706.16,8,159897914,271,-0.986985987989841,0.419489003838209,-0.414029768904129
PZA00706.11,8,159898064,271,-0.236974603307138,0.317960825694734,-0.0753486405362196
PZB00811.1,8,160536300,271,-0.865652035669636,0.607226564654946,-0.525646911806234
PZB00811.2,8,160536472,271,-0.790741192968776,0.339962663151888,-0.268822481825566
PZA03388.2,8,160537081,271,0.0703366841168977,0.317326107971506,0.0223196662184364
PZA03388.1,8,160537277,271,-0.763043768990166,0.327063289034693,-0.249563604763352
PZA00675.1,8,161460108,271,-0.0397876254355674,0.387103709715123,-0.0154019374068639
PZA03592.1,8,161817307,271,0.835042561212477,0.424063689900672,0.35411122973187
PZA03592.3,8,161817408,271,-0.348415581750347,0.341436382465678,-0.118961755827513
PZA03593.1,8,161819705,271,0.409271391276846,0.3408069826774,0.139482547957243
PZA03593.2,8,161819940,271,0.463381224647156,0.727182721353219,0.336962819962906
PZA00229.7,8,161988861,271,-0.034584057401042,0.390875926030201,-0.0135180754625139
PZB01107.7,8,162011903,271,0.27115169118382,1.06754767275937,0.289467356888053
PZB01107.8,8,162011965,271,0.638247594088696,0.502773165841742,0.320893763470849
PZB01107.6,8,162012097,271,0.415292175928658,0.704598302036194,0.292614162008249
PZB01107.2,8,162012202,271,0.058409220610908,0.371790814493877,0.021716011704882
PZB01107.5,8,162012322,271,1.10981282396657,0.302508427345646,0.335727732026157
PZA00336.10,8,162446230,271,-1.51222726546014,0.305355304029433,-0.46176661640618
PZA02746.2,8,163067200,271,1.10401701321431,0.319471569897625,0.352702048405263
PZB00700.1,8,163492031,271,-1.50836542194934,0.610913497686845,-0.921480795712966
PZA00460.8,8,163565334,271,0.590418767938166,0.319562230506798,0.188675538415396
PZA00460.3,8,163565396,271,-0.552272696095863,0.31919133168117,-0.176280657317989
PZA00516.2,8,163572237,271,0.715554889100999,0.313512874269923,0.224335669979951
PZA00516.3,8,163572301,271,0.0366339009830123,0.307050265240696,0.0112484490136353
PZB00007.3,8,163643858,271,0.996830504178104,0.396473916040288,0.395217293619908
PZA00362.2,8,163939051,271,-0.553141592692526,0.341378418815675,-0.188830602294559
PZA00362.1,8,163939189,271,1.1336795300985,0.418091175960869,0.473981407901647
PZA01316.1,8,164369718,271,0.135405554727352,0.391250257529576,0.0529774581580114
PZA00001.8,8,164795650,271,2.08365981551555,0.37322473954055,0.777673391936901
PHM4786.9,8,164795880,271,1.80954168778886,0.342881592680982,0.620458535931675
PZA00904.1,8,165809816,271,0.392489686922809,0.32102530000267,0.125999119492349
PZA00641.8,8,166182700,271,0.329134786619481,0.801078437359931,0.263662780545928
PZA00641.7,8,166182794,271,-0.213200753223437,0.794179748360045,-0.169319720545161
PZA01964.29,8,166984405,271,-0.456012344300915,0.341922970239499,-0.155921095229246
PZA03446.1,8,168485696,271,-1.51203593535854,0.417532976285331,-0.631324864340627
PHM14046.9,8,169471006,271,-1.31661821626381,0.356683644752883,-0.469616184125016
PZB01057.4,8,169540271,271,-0.0271128875963507,0.419292747165417,-0.011368237123861
PZB01057.3,8,169540274,271,-0.542283167426133,0.664736090360231,-0.36047519258301
PZB01057.1,8,169540340,271,0.0364970448356912,0.441190804406449,0.0161021605695169
PZB01057.2,8,169540394,271,0.568848120245078,0.671718501860873,0.382105807117398
PZA03202.2,8,169912459,271,0.386531705235261,0.325666862869392,0.125880567843524
PZA03202.1,8,169912848,271,-1.39754025368447,0.294671655056857,-0.411815499561783
PZA00189.21,8,170014413,271,1.37487206658409,0.369823467177707,0.50845995458991
PZA00760.1,8,171099906,271,0.200124365610305,0.364804375006844,0.0730062441201085
PZA03538.1,8,171578191,271,1.07595419083269,0.331492887932722,0.356671162002442
PZA03537.1,8,171581059,271,1.21013234867311,0.591591958274754,0.715904565923154
PHM2749.10,8,171703522,271,-0.288271484377405,0.322838670910928,-0.0930651828779219
PZA01290.1,8,171827952,271,2.15488813574429,0.317374258244643,0.683906023682027
PZA02281.3,8,172057935,271,-0.0936584009085341,0.371801449042665,-0.0348223291728118
PZB01872.1,8,172323589,271,-2.01595787416908,0.309518045797499,-0.623975341622895
PZB01872.2,8,172323795,271,0.415182112695804,0.847290488358589,0.351779855023779
PZA03062.7,9,3873116,271,0.723429759748327,0.343699012362852,0.248642093939395
PZA03062.15,9,3873152,271,0.611421277680533,0.78087270818264,0.477442188942888
PHM3925.79,9,3955377,271,-0.788966527170605,0.74516185841901,-0.58790776361684
PZD00036.2,9,6992336,271,0.801573331059775,0.343680071770628,0.275484779948044
PZA01799.1,9,9885916,271,0.375016880492048,0.320280298027265,0.120110518249248
PZB00781.1,9,11101740,271,-0.305952051240032,0.315997057716492,-0.0966799479941756
sh1.4,9,11336778,271,1.90076453344098,0.320356915462122,0.608923062952954
sh1.3,9,11337226,271,1.17783136059537,0.328789737550963,0.387258863929446
sh1.2,9,11339352,271,-0.401611471269503,0.323030000139932,-0.129732553620386
sh1.11,9,11339891,271,0.591723396025628,0.307873484099183,0.182175943557411
sh1.12,9,11340882,271,0.866348636872163,0.328304266787622,0.284425954010771
sh1.1,9,11341274,271,-2.30004064905928,0.503882735865929,-1.15895077485084
PHM1218.6,9,11342096,271,0.803676638506756,0.357480125714468,0.287298425767176
PZA01195.3,9,11345280,271,-1.06453386029113,0.579165416658149,-0.616541196742219
PZA00466.1,9,11972467,271,-0.0408710750942337,0.418845708947058,-0.0171186744232728
PHM5181.10,9,15582065,271,0.917196548999995,0.339503423402093,0.311391368318084
PZA02916.5,9,15582100,271,1.9721698139873,0.349639035063276,0.689547550743441
PZA02916.4,9,15582109,271,2.01713574306695,0.348923824952567,0.703826718919458
PZA02702.1,9,16228586,271,-0.263433311922335,0.417967251083509,-0.110106497228003
PZA03431.1,9,16578365,271,-2.41777755389821,1.13133826240602,-2.73532425671146
zmm3.1,9,16966211,NA,NA,NA,NA
zmm3.2,9,16966263,NA,NA,NA,NA
zmm3.4,9,16966348,NA,NA,NA,NA
PZD00047.2,9,16966384,271,0.82235281327255,1.91439919951474,1.57431156744767
PZD00047.1,9,16966493,271,1.31812671344876,0.472160387393508,0.6223672196557
PZA03416.9,9,16979695,271,-1.41243972632789,0.709209622915192,-1.00171584569944
PZA03416.7,9,16980092,271,1.90636068775144,0.500202310566081,0.953566020785615
PZA03416.8,9,16980100,271,1.40270712843679,1.15520438454553,1.62041342500345
PZA03416.6,9,16980188,271,0.200899249914838,0.481888941122552,0.0968111268137761
PZA02996.9,9,17214904,271,-1.24295635830888,0.957134924186583,-1.1896769397772
PHM9374.5,9,17653676,271,-0.629818090694364,0.330189147379514,-0.207959098370566
PZA02844.1,9,17653885,271,-1.29541452759502,1.19819143147575,-1.55215458717356
PZA00860.1,9,18684111,271,0.75963953265688,0.329896678553484,0.250602558721425
PZA03058.12,9,19292942,271,0.178029550516427,0.341323414893862,0.0607656541342863
PZA03058.16,9,19292964,271,-0.711261626602954,0.324157462997318,-0.23056076440696
PZA03058.17,9,19292988,271,-0.0099055122246596,0.459422133754343,-0.00455081156218284
PZA03058.22,9,19293027,271,0.13958439228302,0.459799325319969,0.0641808093969303
PZA03058.21,9,19293212,271,-0.233545739878981,0.484307851377317,-0.113108035479115
PZB00736.2,9,20516063,271,1.00395773192655,0.317987777698891,0.319246288078944
PZB00736.4,9,20516152,271,-1.20673238304926,1.13362067371859,-1.36797677707034
PZA00583.4,9,20525979,271,0.774167365228258,0.315467085379799,0.244224322304717
PZA00583.17,9,20526173,271,0.102794952370237,0.478007723338161,0.0491367811531518
PZA00438.4,9,21519206,NA,NA,NA,NA
PZB01042.7,9,22040626,271,0.526288425479892,0.422241626850358,0.222220880967143
PZB01042.5,9,22040925,271,-1.07569314853636,0.407133082593066,-0.437950267487849
PZB01042.3,9,22040955,271,-1.40613834110257,0.492390110056147,-0.692368612529663
PZB01042.2,9,22040988,271,-0.434946776140287,0.426639786477287,-0.185565599701476
PZB01042.1,9,22041092,271,1.51290123357391,0.54924483533094,0.830953188906278
PZB01042.6,9,22041257,271,0.838731848596166,0.639817657296046,0.536635446468381
PZB01042.8,9,22041375,271,-2.21518749094918,0.340403731975238,-0.754058088943964
wx1.1,9,23215033,271,1.82489281714138,0.437797383312666,0.798933300170575
PZB00547.3,9,23215090,271,1.7024754419919,0.473235110576779,0.805671154045285
PZB00547.1,9,23215171,271,-1.77667546005917,0.349474622420606,-0.620902985568137
PZB00544.1,9,23215722,271,-0.673004588067505,0.320438948915169,-0.215656882815438
PZB00544.2,9,23215793,271,-0.0298758784618642,0.343081218547225,-0.0102498527878652
PZB00540.1,9,23217179,271,-1.39174331281619,0.328796758518999,-0.457600689944456
PZA01999.3,9,23217376,271,0.616766588578477,0.439907293638539,0.271320120788232
PZB01110.6,9,24028336,271,-0.676168026247101,0.345410652762059,-0.233555639322844
PZB01110.1,9,24028795,271,0.0634314921920521,0.352647642079532,0.0223689661551134
PZB01963.2,9,24376691,271,-0.172695825677288,0.482746660850007,-0.0833683331884458
PZB01963.4,9,24376774,NA,NA,NA,NA
PZB01963.6,9,24376844,271,-0.411464518381773,0.409917948430851,-0.168666691227145
PZB01963.5,9,24376908,NA,NA,NA,NA
PZB01963.3,9,24376967,271,-0.211927981275232,0.368321237321096,-0.0780575762862554
PZB01963.1,9,24377057,271,0.227615775437852,0.362432201013331,0.0824952864772968
PZA02648.2,9,25654718,271,0.469688520598559,0.376970261724581,0.17705860453907
PZA03113.5,9,26513930,271,-1.83579742881395,0.382352746050243,-0.70192218809899
PZA03113.3,9,26514219,271,-0.588807729279063,0.335232061055776,-0.197387228651792
PZA03113.4,9,26514227,271,-0.436158530554172,0.330203559833401,-0.144021099440693
PZB00379.2,9,26661426,271,1.37630941598446,0.310562638291064,0.427430283332967
PZB00379.1,9,26661626,271,2.24098611598047,0.319039164084576,0.714962337167549
PZA00693.3,9,28318787,271,-0.573658106378746,0.369316156208971,-0.211861206825915
PZB00959.1,9,28529745,271,0.0674599319480391,0.349416851306057,0.0235716370106047
PZB02423.1,9,28529871,271,-0.879407566056376,0.521846253252885,-0.458915543428759
PZB00235.2,9,34649110,271,-0.46068631556524,0.606958247523818,-0.279617358753683
PZB00235.1,9,34649218,271,0.564503627228036,0.328719399242622,0.185563293212681
PZA02878.13,9,37421825,271,-0.0404130517705104,0.399655373061417,-0.0161512932818937
PZA02861.13,9,42849025,271,-0.370033099091318,0.405227656866159,-0.149947645707698
PZA02861.12,9,42849080,271,1.10142582018673,0.396710548395488,0.43694724114323
PZA03469.1,9,42852770,271,1.19450931559029,0.393609994342279,0.470170804951294
PZA03097.4,9,44359301,271,-1.23012131540935,0.448337412425274,-0.551509407519802
PZA03097.7,9,44359430,271,-0.302762525992279,0.373863425325183,-0.113191835027578
PZB00014.1,9,46590628,271,-2.08294726249447,0.422648608983271,-0.880354763078799
PZA03085.30,9,51080355,271,-1.1274420260197,0.372261609508821,-0.41970338323398
PZB02422.1,9,59789379,271,0.342220391479164,0.461943768298794,0.158086577228573
PZA00588.1,9,59789907,271,0.1190656656455,0.329034877090711,0.0391767566613908
PZA00588.2,9,59789931,271,-0.0886264297837725,0.339056064964589,-0.0300493285343464
PZB01114.6,9,60776013,271,-0.00610009473577524,0.351349249919772,-0.00214326370985418
PZB01114.2,9,60776186,271,0.624209729410466,0.530454631379577,0.331114941917974
PZB01114.1,9,60776323,271,-0.224520744403674,0.344465471039976,-0.0773396439792577
PZA00287.1,9,72258299,271,-0.278782654165496,0.417090568168924,-0.116277615621527
PZA03057.3,9,73251868,271,1.44340222980356,0.445681751338018,0.643298033664053
PZA00925.2,9,73487579,271,-0.629867889566107,0.355408356944294,-0.22386031172266
PZA01791.2,9,77467426,271,-1.18519998997247,0.322265802206258,-0.381949425543326
PZA03759.2,9,80446876,271,-1.63281103714122,0.348215727187803,-0.568570482658401
PZA03759.1,9,80446937,271,1.32103627310311,0.421638662272575,0.556999967004742
PZA03758.1,9,80499825,271,0.866994673176627,0.420654446521301,0.36470516438203
PZB00761.1,9,83959651,271,0.576619427558291,0.329595868436428,0.190051380983391
PZB00761.2,9,83960023,271,-0.530093010762253,0.548457766376349,-0.29073362865438
PZA00070.5,9,85334547,271,2.28269669788999,0.321596663432058,0.7341076416688
PZA01861.1,9,85740054,271,-0.114811740491458,0.337082794007734,-0.0387010622697517
PZA02545.1,9,88057165,271,0.40223799009237,0.907354970436807,0.364972639608823
PZA00653.5,9,89363110,271,-0.615753047730147,0.317610898606274,-0.195569878809124
PZA03595.2,9,90435061,271,-0.928858298904247,0.369669512384604,-0.343370594430326
PZA03595.1,9,90435214,271,-1.06970911028524,0.347996229936829,-0.372254737508342
PZA03595.3,9,90435381,271,-1.31776235686666,1.65068392851592,-2.17520914408306
PZA03596.2,9,90436004,271,-1.14806298848672,0.346716408988364,-0.398052276660565
PZA03596.3,9,90436140,271,0.217939808813545,0.650850166777266,0.141846160913701
PZA03596.1,9,90436248,271,0.589746209277303,0.337929515737902,0.199292650909342
PZA02897.12,9,94285743,271,-0.0258901210624201,0.332485090117474,-0.00860807923459106
PZA00947.1,9,96885738,271,0.440859581120309,0.339237633508567,0.149556161008832
PZB01899.3,9,98502706,271,0.99065632390754,0.31577392840677,0.312823439101294
PZB01899.2,9,98503011,271,0.226754572594629,0.302234993302389,0.0685331667294236
