SNP,Chromosome,Position,DF,t Value,std Error,effect
PZA03637.1,8,118439775,244,-1.682042291818,0.372696058432301,-0.626890532277002
PZA03637.3,8,118439827,244,1.59354126132627,0.367793446896244,0.586094033274577
PZB01385.3,8,122233767,244,0.662437638901516,0.27713110313882,0.183582073629452
PZB01385.2,8,122233827,244,0.836082672793636,0.340957223281118,0.285068426549174
PZB02161.1,8,123268336,244,0.201084332658499,0.377259292886648,0.075860933149329
PZB02159.2,8,123269296,244,0.868722042173957,0.30528887232124,0.265211172615892
PZB02159.1,8,123269491,244,0.618706845333084,0.322479004720408,0.199519967696716
PZB01201.1,8,123272319,244,-0.30415826318819,0.564623790249114,-0.171734991396903
PZB02155.2,8,123272809,244,1.6387130590682,0.492802697963098,0.807562216696169
PZB02155.1,8,123272935,244,-1.11416136607886,0.292344237488645,-0.32571865500563
PZA01038.1,8,123599285,244,-0.148111329298157,0.281781211403503,-0.0417349897922179
PZB00591.1,8,123929371,244,-0.623529392566482,0.325287743591477,-0.202826469170915
PZB00592.2,8,123929533,244,-0.461431380889058,0.32287475362193,-0.148984543417981
PZB00592.1,8,123929882,244,0.0652919287679622,0.282284965787913,0.018430929878491
PZA00531.1,8,123932505,244,-0.462478759676676,0.372350655538367,-0.172204269338181
PZA00531.2,8,123932687,244,-0.619568848355914,0.370080584090314,-0.22929040128372
PHM10525.11,8,124752481,244,-1.67504397757274,0.293464617666231,-0.491566140452505
PHM10525.9,8,124752624,244,1.71337951480322,0.288297612846441,0.493963224017762
PZA00419.1,8,125230104,244,-0.318229760794086,0.320614078814316,-0.102028941608296
PZA00272.3,8,125785322,244,-0.161897230906778,0.591086794291178,-0.095695315221306
PZA00272.2,8,125785447,NA,NA,NA,NA
PZA00118.1,8,126154819,244,1.37071980330734,0.279047462413298,0.382495882792568
PZA00118.4,8,126155021,244,-0.828342136935438,0.28052043428993,-0.232366895993778
PZA00118.5,8,126155082,244,0.867916287677113,0.420154774512216,0.364659172144457
PZA03241.3,8,128276819,244,0.972610446083217,0.41092483762575,0.399669789629854
PZB02534.3,8,128276900,244,-3.04737736799182,0.387419614474568,-1.18061376506591
PZB02534.4,8,128277017,244,-1.38978777201537,0.286717755209909,-0.398476830210427
PZA03241.5,8,128277088,244,-0.705741663836452,1.43242433521214,-1.01092153365244
PZB02534.1,8,128277137,244,-1.5543799561788,0.288647381531076,-0.448667704255399
PZB02534.2,8,128277210,244,0.815350980648363,0.392950339275317,0.320392444474237
PZA03612.4,8,128613644,244,0.0782216224784781,0.612776387332413,0.0479323632336417
PZA03612.3,8,128613858,244,0.862606800603301,0.339779445481439,0.293096060377508
PZA03612.2,8,128613967,244,-1.03399943224073,0.334527179201712,-0.345900913363664
PZA03611.1,8,128632225,244,-0.981868546802836,0.333827905145326,-0.327775120107276
PZA03610.1,8,128633607,244,-1.15655204655092,0.344818835764559,-0.398800930192806
PZA01049.1,8,129044327,244,-1.78024445600898,0.279550091200151,-0.497667500035874
PHM5468.25,8,129163361,244,-0.262348905431883,0.353417147193004,-0.0927186017269435
PZA03052.15,8,129384587,244,-0.435287114593719,0.40269456769828,-0.175287756435949
PZA03395.5,8,130388141,244,0.440448937232269,0.454318687429819,0.200104183043223
PZA03395.4,8,130388227,244,0.560507963292911,0.492945391098961,0.276299817179506
PZA03395.3,8,130388436,244,-0.143213047985723,0.361200163709726,-0.0517285763778119
PHM14152.18,8,131568112,244,1.76553952775688,0.274519313657312,0.484674699394674
PZA00049.12,8,132749967,244,1.2743256440448,0.321279981063741,0.409415318787751
PHM4203.11,8,133529939,244,0.163838126952081,0.273545301355144,0.0448171498105694
PZA03005.9,8,133748608,244,-0.758822687280445,0.270101360870429,-0.204959040493804
PZA03005.19,8,133748695,244,0.903510685549527,0.383354030739764,0.346364463121859
PHM448.23,8,133775120,244,0.00260601209561281,0.281849370866627,0.000734502869619291
PZA00766.1,8,133775220,244,0.595382153902718,0.287311753709113,0.171060290764899
PZB01389.2,8,134723762,244,0.144535232210859,0.876683215574884,0.126711612138479
PZB01389.1,8,134723842,244,-0.32119247193518,0.286959088218168,-0.0921690988890589
PZA03591.1,8,134813437,244,-1.07561028430697,0.372623212509656,-0.400797359546885
PZA03591.3,8,134813550,244,-0.728110967360395,0.353217594859674,-0.257181604681989
PZA03591.2,8,134813696,244,0.0747561957157358,0.280729197784324,0.0209862468526865
PZA03590.1,8,134815566,244,-0.606073754272347,0.88054360526349,-0.533674368642551
PZA00090.1,8,137480768,244,0.696758023250582,0.495378388412319,0.345158866671227
PZB00665.1,8,137572174,244,-0.203625351234733,0.323978129104151,-0.0659701603312044
PZB00665.2,8,137572228,244,-0.285845628092719,0.275051620569164,-0.0786223032395128
PZA02011.1,8,140212456,244,0.962923904999458,0.269928354331463,0.25992046502293
PZA03061.5,8,141037093,244,-0.708878657562236,0.461575712384274,-0.327201171358297
PZA03608.2,8,141276260,244,-0.00546929921015081,0.297953233388077,-0.00162959538403129
PZA03608.1,8,141276353,244,0.891533393928669,0.322334960761128,0.287372381549233
PZA00168.14,8,141887023,244,0.403102616454047,0.41767667333213,0.168366559852004
PZA00429.2,8,144443053,244,-0.802379025800957,0.328817612813378,-0.263836355835394
PZA00429.1,8,144443084,244,-1.54341777442093,0.313648091230215,-0.484090038917913
PZA00097.13,8,144652871,244,0.835348548769466,0.598262377577433,0.499757608892679
PZB01454.3,8,145713740,244,-0.993579689410686,0.291934587600762,-0.290060276876602
PZA03650.1,8,146342067,244,-0.166088703048587,0.315391410385776,-0.0523829503036382
PZA03651.2,8,146342751,244,0.933451133172616,0.293674720092352,0.274131000254357
PZA03651.1,8,146342784,244,-0.108700429303104,0.321496010039074,-0.0349467543104822
PZA03652.2,8,146342956,244,-0.716921740012706,0.421191959088627,-0.301961672189179
PZA03652.1,8,146343044,244,-0.748004657341724,0.294977825492605,-0.220644787281003
PZA03652.3,8,146343197,244,1.26710150029196,1.12153762584145,1.42110200833758
PZA00686.4,8,146670206,244,-1.7919206177827,0.573430833757195,-1.02754253388184
PZA00686.7,8,146670272,244,1.16807635352306,0.520980709955518,0.608545247940697
PZA00120.4,8,147049220,244,0.906910869814656,0.445499985459787,0.404028779315752
PHM4757.14,8,151452567,244,-1.69561975874231,0.290105889437182,-0.491909278257197
PZA03153.2,8,151468480,244,-1.17267066220821,0.33146400425832,-0.388698113371788
PZA03153.4,8,151468520,244,0.743582177189151,0.301374626292912,0.22409680076845
PZA03153.1,8,151468637,244,-0.0815773413168311,0.519395172852514,-0.042370877294104
PZA03153.3,8,151468701,244,0.825503795909566,0.295506062691778,0.243941376466353
PZA03182.5,8,152155087,244,-0.68191063302865,0.281060504754165,-0.191658146716264
PZA03182.3,8,152155155,244,0.386397239198176,0.428480463678643,0.165563668215782
PZA03182.2,8,152155215,244,1.68156216417724,0.821190608824861,1.38088305737756
PZA00314.6,8,153355348,NA,NA,NA,NA
PZA00422.2,8,153373467,244,0.107624659594324,0.348913464158527,0.0375516928079378
PZA00422.5,8,153373529,244,-0.0183513534609468,0.374410111662374,-0.0068709322984688
PZA00334.2,8,154182352,244,1.61463941429306,0.335941516838382,0.542424413984648
PZA03225.2,8,154325717,244,0.43622032629112,0.286347120245977,0.124910434226223
PHM12749.13,8,155071379,244,-0.766518102775851,0.288624006022236,-0.22123552551173
PZA00018.5,8,155326020,244,1.92632753158744,0.414656807450544,0.798764824352133
PZA00177.4,8,155435599,244,-0.31968169009654,0.36334022761676,-0.116153218044587
PHM15278.6,8,155484031,244,0.745249360078148,0.281110507655102,0.209497425941208
PZA03695.2,8,155569735,244,-0.0530837190151922,0.584652390846925,-0.0310355232372785
PZA03695.1,8,155569805,244,-1.61283852992509,0.349144384290522,-0.563113515490727
PZA03696.3,8,155570552,244,-1.31286759870072,0.600900754675916,-0.788903130848823
PZA03696.1,8,155570656,244,-1.37836705888409,0.350015344661496,-0.482449621185367
PZA03696.2,8,155570773,244,-0.0540023218993432,0.755601382692876,-0.0408042290957695
PZA03697.1,8,155570887,244,-2.52132087162563,0.314917858488509,-0.794008969454723
PZA03698.1,8,155571435,244,-2.44898017609501,0.286943132829205,-0.702718043965319
PZA03698.3,8,155571493,244,2.14379769928312,0.368688776860698,0.790394151585474
PZA03698.2,8,155571651,244,-0.245805748920607,0.334517080615759,-0.0822262215274918
PZA01741.1,8,156061850,244,0.679462489919401,0.338093521071715,0.229721865653005
PZB02040.1,8,156646395,244,-0.458387280363504,1.38522725846892,-0.634970555694963
PZB00160.1,8,157472833,244,-0.541265860410884,0.549705226474624,-0.297536672380147
PZA00838.2,8,158949206,244,0.941969111366339,0.275591880585681,0.259599038855072
PZA03656.1,8,158961898,NA,NA,NA,NA
PHM3465.6,8,159478545,244,-1.27508114711983,0.588891979125709,-0.750885060273276
PZA00706.16,8,159897914,244,0.1208238770166,0.380160894841822,0.0459325132048889
PZA00706.11,8,159898064,244,0.58600258051397,0.290839600307922,0.170432756296094
PZB00811.1,8,160536300,244,-0.673847854240803,0.554399896911531,-0.373581180925157
PZB00811.2,8,160536472,244,0.0828188010337989,0.306504862945561,0.0253843652601802
PZA03388.2,8,160537081,244,0.480585886683999,0.288333323648351,0.138568926006087
PZA03388.1,8,160537277,244,-0.620371824752323,0.299540339928505,-0.185826387268378
PZA00675.1,8,161460108,244,0.424078637800564,0.347339482753265,0.147299254700357
PZA03592.1,8,161817307,244,1.25938585260503,0.388695716803343,0.489517886710303
PZA03592.3,8,161817408,244,0.801838491645346,0.310575705190171,0.249031554991376
PZA03593.1,8,161819705,244,0.444422062608539,0.315874588903869,0.140381636326282
PZA03593.2,8,161819940,244,-0.0937929044271471,0.637201052781353,-0.0597649374443989
PZA00229.7,8,161988861,244,-0.55110303359586,0.369758406175224,-0.203774979340736
PZB01107.7,8,162011903,244,0.300738403120836,0.934970155942392,0.281181431663754
PZB01107.8,8,162011965,244,-0.855823432670531,0.463854243967382,-0.396977331330959
PZB01107.6,8,162012097,244,1.09163909967754,0.619717320781751,0.676507658112769
PZB01107.2,8,162012202,244,-0.0953377832398895,0.3486282522642,-0.0332374447456658
PZB01107.5,8,162012322,244,1.30202235203333,0.275672572129314,0.358931850754885
PZA00336.10,8,162446230,244,-1.46780916925711,0.27939812778277,-0.41010313383282
PZA02746.2,8,163067200,244,0.00753992871844904,0.289796893323574,0.00218504791848773
PZB00700.1,8,163492031,244,0.268505974993184,0.584802008972308,0.157022833597082
PZA00460.8,8,163565334,244,1.26858033133984,0.29125398139777,0.36947907222563
PZA00460.3,8,163565396,244,-0.0558951162454114,0.294588167692822,-0.016466039877713
PZA00516.2,8,163572237,244,1.14951108700035,0.282080007955427,0.324254096565909
PZA00516.3,8,163572301,244,-0.815217740879399,0.275457627481852,-0.224557944783754
PZB00007.3,8,163643858,244,0.7416117692897,0.364064271197633,0.269994348298042
PZA00362.2,8,163939051,244,-0.046976667119824,0.307440896433506,-0.0144425486507771
PZA00362.1,8,163939189,244,0.199976839065131,0.377603636099639,0.0755119815667058
PZA01316.1,8,164369718,244,1.20576584347453,0.35450116051918,0.427445390826108
PZA00001.8,8,164795650,244,-0.281842262625119,0.341115308094286,-0.0961407102493581
PHM4786.9,8,164795880,244,0.533758567093406,0.314360284549021,0.167792495031961
PZA00904.1,8,165809816,244,0.717779410262688,0.289491441161941,0.207790995913314
PZA00641.8,8,166182700,244,-1.0519317214169,0.696789687428159,-0.732975175361844
PZA00641.7,8,166182794,244,0.850816713509808,0.690714008820729,0.587671022960038
PZA01964.29,8,166984405,244,-0.297122981021353,0.318448965752404,-0.0946185060075209
PZA03446.1,8,168485696,244,-0.726570553976515,0.380852862749265,-0.276716475471275
PHM14046.9,8,169471006,244,0.569146701177217,0.31895715812207,0.181533414362036
PZB01057.4,8,169540271,244,-0.0370097884294828,0.390742126919003,-0.0144612834477584
PZB01057.3,8,169540274,244,-0.836859277500106,0.599484795267808,-0.501684412640117
PZB01057.1,8,169540340,244,-0.367971962928939,0.408751498106443,-0.150409091108372
PZB01057.2,8,169540394,244,-0.151632733758973,0.598170822511657,-0.0907022770722961
PZA03202.2,8,169912459,244,-1.87747893984946,0.294779958825287,-0.553443164584166
PZA03202.1,8,169912848,244,0.0681376177588953,0.266544944169417,0.0181617375213818
PZA00189.21,8,170014413,244,2.85571124066481,0.343278059888374,0.980303014296837
PZA00760.1,8,171099906,244,1.04953223691784,0.332689787822242,0.3491686572128
PZA03538.1,8,171578191,244,0.421399589392067,0.307097052558733,0.129410571851764
PZA03537.1,8,171581059,244,-0.794242305002043,0.533017883167891,-0.423345352134575
PHM2749.10,8,171703522,244,-0.549942295045321,0.28901196580032,-0.158939903767788
PZA01290.1,8,171827952,244,0.2152099688611,0.2944756168719,0.0633740883373548
PZA02281.3,8,172057935,244,-0.655535171151968,0.339033639031531,-0.22224847458881
PZB01872.1,8,172323589,244,0.739871962368952,0.280977598525925,0.207887447203092
PZB01872.2,8,172323795,244,0.495790525474662,0.799702060536235,0.39648470481643
PZA03062.7,9,3873116,244,-0.391286361336623,0.310155292564328,-0.121359535876792
PZA03062.15,9,3873152,244,-2.25503154941551,0.731922908806935,-1.65050925109961
PHM3925.79,9,3955377,244,-0.00857363902299005,0.652858646427942,-0.00559737436751107
PZD00036.2,9,6992336,244,-0.0354190128692015,0.324231654502904,-0.0114839651434409
PZA01799.1,9,9885916,244,-0.815442324089265,0.299859076049161,-0.244517781872787
PZB00781.1,9,11101740,244,1.9527734947998,0.297838931260311,0.581611970684634
sh1.4,9,11336778,244,-0.831562558887828,0.292642670172506,-0.243350687648416
sh1.3,9,11337226,244,0.10055175994028,0.298777132550462,0.0300425665078592
sh1.2,9,11339352,244,0.495754758393323,0.295095595205292,0.146295045503933
sh1.11,9,11339891,244,-1.04180232801667,0.283032618905024,-0.294864041279908
sh1.12,9,11340882,244,-1.8729094699664,0.297525942453771,-0.557239155182344
sh1.1,9,11341274,244,0.717717412871253,0.455398658701456,0.326847547148247
PHM1218.6,9,11342096,244,-1.3793675062284,0.327315651328065,-0.451488573721917
PZA01195.3,9,11345280,244,-0.32516721930118,0.557053584309535,-0.181135565011687
PZA00466.1,9,11972467,244,-0.470465577936868,0.396913562197756,-0.186734168430348
PHM5181.10,9,15582065,244,-0.309543493312537,0.307014076668197,-0.0950342097879968
PZA02916.5,9,15582100,244,0.652521968856177,0.313841681957193,0.204788592219842
PZA02916.4,9,15582109,244,-0.0954241682715141,0.314372883129069,-0.0299987708997094
PZA02702.1,9,16228586,244,-0.253504909748866,0.371897349151634,-0.0942778039325276
PZA03431.1,9,16578365,244,-0.241328007748683,0.988302962549593,-0.238505185004215
zmm3.1,9,16966211,NA,NA,NA,NA
zmm3.2,9,16966263,NA,NA,NA,NA
zmm3.4,9,16966348,NA,NA,NA,NA
PZD00047.2,9,16966384,244,0.582017088893344,1.68905624278774,0.983059597404448
PZD00047.1,9,16966493,244,-0.107429425800356,0.424992204099064,-0.0456566684559903
PZA03416.9,9,16979695,244,1.34574397069144,0.649054872447032,0.873461681243498
PZA03416.7,9,16980092,244,0.0900747852464547,0.446288185510689,0.0401993124679052
PZA03416.8,9,16980100,244,-2.11220301405289,1.00644595562949,-2.12581818096194
PZA03416.6,9,16980188,244,1.54778707953042,0.442724737816021,0.685243628980132
PZA02996.9,9,17214904,244,0.211178044784419,0.835308944361518,0.176398909661202
PHM9374.5,9,17653676,244,0.623819006174251,0.305034871124382,0.190286550153303
PZA02844.1,9,17653885,244,-0.925866177606309,1.08275218696076,-1.00248362863623
PZA00860.1,9,18684111,244,0.00981792497428297,0.300209617572052,0.00294743550188059
PZA03058.12,9,19292942,244,0.310847584642115,0.319952913443422,0.0994565903430953
PZA03058.16,9,19292964,244,1.02716965790406,0.296466335610366,0.304521224528969
PZA03058.17,9,19292988,244,-1.6151470818783,0.423820922689335,-0.684533126520648
PZA03058.22,9,19293027,244,1.61276832043631,0.437212914663412,0.705123138054773
PZA03058.21,9,19293212,244,-1.47274355836609,0.448960951792878,-0.661204349710871
PZB00736.2,9,20516063,244,0.849878687957806,0.291466500023891,0.247711166623958
PZB00736.4,9,20516152,244,0.050439314799404,0.987393549921601,0.0498034540953967
PZA00583.4,9,20525979,244,-0.0231645418894958,0.291662044388198,-0.00675621764480638
PZA00583.17,9,20526173,244,-0.30968562935173,0.432522108286351,-0.133945881313196
PZA00438.4,9,21519206,NA,NA,NA,NA
PZB01042.7,9,22040626,244,-0.667842462849996,0.386676664636662,-0.25823909603757
PZB01042.5,9,22040925,244,-0.845015221093895,0.368080643458458,-0.311033746312432
PZB01042.3,9,22040955,244,1.99016184517322,0.437818214208622,0.871329105039877
PZB01042.2,9,22040988,244,1.58333559114878,0.390897385942381,0.618921743649594
PZB01042.1,9,22041092,244,-0.641049526581974,0.504328638157537,-0.323299634732621
PZB01042.6,9,22041257,244,-2.01450269842467,0.578422700999177,-1.16523409199293
PZB01042.8,9,22041375,244,1.23265006056798,0.313647711697786,0.386617870821283
wx1.1,9,23215033,244,0.557094664233432,0.410910607319901,0.228916106814836
PZB00547.3,9,23215090,244,1.07072427857181,0.453607982661438,0.485689079989584
PZB00547.1,9,23215171,244,-0.406837117814465,0.318134623981157,-0.129428973497483
PZB00544.1,9,23215722,244,0.337725075759518,0.293824308605566,0.0992318368838028
PZB00544.2,9,23215793,244,-0.955122289112953,0.312800630249052,-0.298762853999449
PZB00540.1,9,23217179,244,-0.182000476949502,0.297311553446883,-0.0541108445299301
PZA01999.3,9,23217376,244,0.110441045131051,0.427036277447797,0.047162332790208
PZB01110.6,9,24028336,244,-0.773732497937769,0.318904221235045,-0.246746559699091
PZB01110.1,9,24028795,244,1.26213712975588,0.326506294638433,0.412095717562181
PZB01963.2,9,24376691,244,1.1215038063282,0.449818538527716,0.504473203115822
PZB01963.4,9,24376774,NA,NA,NA,NA
PZB01963.6,9,24376844,244,0.865989948073752,0.371857599161393,0.322024942988605
PZB01963.5,9,24376908,NA,NA,NA,NA
PZB01963.3,9,24376967,244,1.04453925069844,0.332939253498987,0.347768118377928
PZB01963.1,9,24377057,244,-0.950563585838915,0.330155649022638,-0.313833937619933
PZA02648.2,9,25654718,244,0.145174972116417,0.344996612372235,0.0500848735813975
PZA03113.5,9,26513930,244,-0.801308679324818,0.355946810564789,-0.285223268683552
PZA03113.3,9,26514219,244,-0.1978668678715,0.31383852118233,-0.0620982452037708
PZA03113.4,9,26514227,244,-1.64007758874139,0.307217588668056,-0.503860682041648
PZB00379.2,9,26661426,244,-0.640432678846135,0.280466089094231,-0.179619648764117
PZB00379.1,9,26661626,244,0.404396257404921,0.290176892354207,0.117346449253432
PZA00693.3,9,28318787,244,-0.36144954834284,0.332205248451423,-0.120075437009888
PZB00959.1,9,28529745,244,-0.0530372716506754,0.324219852378368,-0.0171957363851334
PZB02423.1,9,28529871,244,1.5034157308138,0.463079861973023,0.696201549113326
PZB00235.2,9,34649110,244,0.281695844475386,0.539057480269028,0.151850252125158
PZB00235.1,9,34649218,244,-0.52255815962208,0.300001691261512,-0.156768331669127
PZA02878.13,9,37421825,244,0.147238071495611,0.374014480200949,0.0550691707762212
PZA02861.13,9,42849025,244,0.249953577097579,0.370917824199601,0.092712236967941
PZA02861.12,9,42849080,244,0.124544241312654,0.363069539710596,0.0452182203669906
PZA03469.1,9,42852770,244,0.510550445656057,0.360679681456157,0.184145172106525
PZA03097.4,9,44359301,244,-0.991649255161559,0.403160604804152,-0.399793913464521
PZA03097.7,9,44359430,244,-0.136471744705036,0.339581028309947,-0.0463432154021888
PZB00014.1,9,46590628,244,-0.889573737298019,0.385840763911611,-0.343233810354775
PZA03085.30,9,51080355,244,0.770112121158011,0.349732631131297,0.269333338398695
PZB02422.1,9,59789379,244,-0.159215545525565,0.421177875682515,-0.0670580652400901
PZA00588.1,9,59789907,244,-0.26171091489777,0.300714909575025,-0.0787003741082799
PZA00588.2,9,59789931,244,0.246614139875074,0.309185769388817,0.076249582579436
PZB01114.6,9,60776013,244,0.0483696620150369,0.315895374169539,0.0152797524806942
PZB01114.2,9,60776186,244,1.49992977241806,0.496803051374927,0.745169687785392
PZB01114.1,9,60776323,244,0.220761822173433,0.310427348152964,0.0685305070307152
PZA00287.1,9,72258299,244,0.618398159159029,0.387616451690432,0.239701300185118
PZA03057.3,9,73251868,244,-0.182401196384058,0.415608219563414,-0.0758074364754151
PZA00925.2,9,73487579,244,-0.971597104396475,0.316406115848639,-0.307419265971873
PZA01791.2,9,77467426,244,-0.276020825482275,0.296186520327026,-0.0817536478373881
PZA03759.2,9,80446876,244,1.09410887606341,0.32131930090627,0.351558299172041
PZA03759.1,9,80446937,244,-0.99369453217263,0.400157935835284,-0.397634752845008
PZA03758.1,9,80499825,244,1.14542281675376,0.38457085194547,0.440496228476775
PZB00761.1,9,83959651,244,0.11464312153504,0.302526139166299,0.0346825409399685
PZB00761.2,9,83960023,244,0.117482250359875,0.481164321950088,0.0565282673355796
PZA00070.5,9,85334547,244,0.688704523301983,0.293859377907387,0.202382282779524
PZA01861.1,9,85740054,244,-1.2736265100055,0.30358994776442,-0.386660205643949
PZA02545.1,9,88057165,244,1.31867837288502,0.794830111783812,1.0481252785271
PZA00653.5,9,89363110,244,1.157900660644,0.298505954295713,0.345640241685174
PZA03595.2,9,90435061,244,0.675703188848392,0.341457213956129,0.230723728325444
PZA03595.1,9,90435214,244,0.159625719167809,0.315190303059409,0.0503124788005778
PZA03595.3,9,90435381,244,1.1993422827719,1.44750814873128,1.73605772743031
PZA03596.2,9,90436004,244,0.299758109850773,0.313995385003297,0.0941226631104541
PZA03596.3,9,90436140,244,-0.214741806940687,0.592364724952838,-0.127205471404295
PZA03596.1,9,90436248,244,-0.0557764754176216,0.308186526086776,-0.0171895581963213
PZA02897.12,9,94285743,244,0.882336045982863,0.307392728430849,0.271223684567559
PZA00947.1,9,96885738,244,-0.173312257934661,0.313162954017595,-0.0542749786622778
PZB01899.3,9,98502706,244,-0.605054769657927,0.284607938188382,-0.172203390483389
PZB01899.2,9,98503011,244,0.746722796304683,0.275653524674987,0.205836770756548
PZA03253.1,9,103719503,244,0.0360873102337875,0.334166610187449,0.0120591741316076
PZA03253.2,9,103719660,244,-0.669176592370553,0.352826268776079,-0.236103080238394
PZA00514.6,9,104237516,244,1.07700346291131,0.971430135704517,1.04623362013017
PZA00514.1,9,104237592,NA,NA,NA,NA
PZB00967.2,9,104333938,244,2.04501083294518,0.355608891740816,0.7272240359016
PZB02480.2,9,104373145,244,2.31317324807911,0.355911580356528,0.823285146362281
PZB02480.1,9,104373476,244,1.41281854212209,0.314439390252636,0.444245800922488
PZA00225.7,9,104537824,244,-0.896867020830646,0.326720425428894,-0.293024774598933
PZA00225.8,9,104537850,244,0.679278091851574,0.321650235363662,0.218489958121438
PZB01358.1,9,106774837,244,0.311715713491505,0.339870790485728,0.10594306595118
PZB01358.4,9,106774862,244,-0.694046305388255,0.602203424417866,-0.417957061809375
PZB01358.3,9,106774925,244,1.11556998709341,0.396571570780008,0.442403342096668
PZB01358.2,9,106775093,244,0.252577754653864,0.342029796397529,0.0863891179988059
PZB01652.1,9,106850853,244,1.0073455087573,0.309380516884695,0.311653074180811
PZA00015.5,9,109909820,244,-2.20515866706082,0.374181702454358,-0.825130024222801
PZA03470.1,9,110522534,244,-0.322069817142273,0.401768537729829,-0.129397519480165
PZB01913.2,9,110628874,244,-0.334539763207237,0.52330970575887,-0.175067905048621
PZB01913.1,9,110629231,244,0.275779983565309,0.286161162854721,0.0789175207891049
PZB01869.2,9,111935442,244,0.994893292311216,0.571359212165905,0.56844144768408
PZB01869.4,9,111935545,244,0.437871064304024,0.329508427838877,0.144282205994955
PZB01869.1,9,111935626,244,-0.34107179684618,0.339224427223092,-0.115699884927096
PZB01867.5,9,111935765,244,-0.0289473986628909,0.323417419783145,-0.00936209298498625
PZB01867.2,9,111935837,244,0.705908261616373,0.293145809324485,0.206934048660372
PZA03235.2,9,114897449,244,-0.585624394410602,0.33522823598134,-0.196317832685907
PZA03235.3,9,114897648,244,0.0830089012184808,0.719826294407499,0.0597519897669372
PZA03235.1,9,114897665,244,0.493363608271856,0.32442146891054,0.160057746502559
PZA02613.1,9,116763482,244,0.455335314347767,0.455591909594964,0.207447085369722
PZB01292.2,9,117894780,NA,NA,NA,NA
PZB01292.1,9,117894891,244,2.51221875727928,0.367137169697221,0.922328884207786
PZB01292.3,9,117895037,244,1.47308271394808,0.550889046187418,0.811505131242029
PZA01819.1,9,118511506,244,-0.0897124355112477,0.330746830685693,-0.0296721037184398
PZB01432.1,9,124067174,244,1.60971529950292,0.307452989510264,0.494911781092583
PZB01432.3,9,124067329,244,0.00653610183207519,0.34892843479967,0.00228063178195725
PZB01432.4,9,124067391,244,0.0407179340933338,0.384584297489394,0.0156594780785042
PZB01432.2,9,124067508,244,2.30861754516769,0.319393672560595,0.737357836288936
PZA00840.1,9,124112589,244,0.0584748698131235,0.312958680464824,0.0183002180970675
PZA00060.2,9,124619424,244,0.415134520827474,0.297053089730546,0.123316992065611
PZA00116.2,9,125052222,244,0.490365813772876,0.360663603461173,0.176857101409496
PZA00116.3,9,125052246,244,0.875602886939992,0.36656881849019,0.320968715732192
PZA00213.7,9,126584310,244,1.60039807976337,0.28305785521541,0.453005247948681
PZA00213.19,9,126584378,244,-0.679070942030758,0.47684207863015,-0.323809599535281
PZB02504.1,9,128442190,244,0.386264298523417,0.282196262436195,0.109002341355847
PZB02504.3,9,128442195,244,0.373376081475071,0.278256933196764,0.103894483360278
PHM3330.25,9,128515170,244,0.0908453670688601,0.317755876383208,0.0288666492283198
PZA00568.19,9,129048317,244,-0.915412472735946,0.509324822686137,-0.466242295360914
PZA02111.1,9,130251867,244,-1.52233880333506,0.422125074527211,-0.642617380813476
PZB00080.2,9,130608245,244,-0.283759824132388,1.16867416953562,-0.331622776815493
PZB00080.1,9,130608305,244,0.214862092468431,0.562608645449607,0.120883270802132
PZB02099.2,9,130611573,244,2.07128695487898,0.810428696588831,1.67863038710402
PZA03669.1,9,130876521,244,-2.45643044039549,0.635974004098011,-1.56222590296656
PZA03670.1,9,130886940,244,-1.33719068204509,0.31122228510089,-0.416163539681691
PZA03671.1,9,130889568,244,2.05418091597731,0.280666381557659,0.57653952475215
PZA02235.14,9,132119630,244,0.605648469993814,0.292873464185079,0.177378365485481
PZB00126.1,9,133389152,244,-1.34230200768988,0.274108134727085,-0.367935899568295
PZB00643.1,9,133448740,244,-0.0293130501206379,0.303978064005536,-0.00891052422576877
PZB00750.3,9,133448843,244,-0.835269665008944,0.367980583476397,-0.307363018690126
PZB00750.2,9,133449028,244,0.124756973464623,0.41402458798776,0.0516524545372903
PZA01096.1,9,133450713,244,0.468991952199874,0.356396268717101,0.167146981822384
PZB01436.2,9,135383612,NA,NA,NA,NA
PZB01436.3,9,135383693,244,1.91630432454124,0.44642830124093,0.855492484265596
PZB01436.1,9,135383906,244,-1.08968954125224,0.297420907988776,-0.324096452785113
PZB00118.2,9,135842386,244,0.152405809229597,0.301799439512639,0.0459959878039626
PZA02252.2,9,136597740,244,1.13271725979816,0.375635413274482,0.425488716007422
PZA00502.5,9,139381999,NA,NA,NA,NA
PZA00502.1,9,139382140,244,0.285688721792601,0.25505106199263,0.0728652118925197
PZA01369.1,9,140926271,244,-2.57137567597524,0.335241022685443,-0.86203061132241
PHM816.29,9,142043997,244,0.612706918879253,0.276350041653074,0.169321582553408
PZB00221.3,9,142271047,244,-1.67555913743106,0.301532480489059,-0.505235502915696
PZB00221.6,9,142271097,244,2.06040880703388,1.21276751299619,2.49879686466193
PZD00055.1,9,142271281,244,-0.121640795698365,0.271608257986716,-0.0330386446197508
PZD00055.2,9,142271439,244,-0.755437594038543,0.533113273174264,-0.402733808436778
PZB00221.2,9,142271476,244,-0.166868163966433,0.272430978830753,-0.0454600572450659
