
File Name:      C:\USERS\DUSTIN\DESKTOP\SWEETCORN\LILY\WSMDP_ALLSAMPLES_INCLVAL_WSMDP2021GLSTPLS.ANL  Predicted Value File
File Date:      Wed Mar 03 10:53:52 2021
Last Update:    Wed Mar 03 10:53:52 2021
File ID:        Exported from Mosaic            Master No:      <none>
Samples:        4558            Deleted:        0
Constituents:   4               No. Data Points:        4200
Moisture Basis  Dry Matter
Samples of Total        4558 of 4558

"Position","Sample Number","Grouping by Num","Starch","Total_Poly","WSP",
3538,"15NY0846", 1.2689983, 15.6319551, 29.3306313, 17.0504608,
3539,"15NY0017", 1.3181424, 20.1891251, 37.0149269, 16.5820618,
3540,"15NY0233", 1.2385514, 8.9195023, 21.8379288, 14.5093384,
3541,"15NY0426", 1.2337079, 3.5851002, 19.9852409, 17.8082657,
3542,"15NY0277", 1.3006194, 12.8952589, 26.5703049, 14.2511749,
3543,"15NY0893", 1.3434610, 14.4601173, 31.0898590, 16.2365189,
3544,"15NY0872", 1.3195088, 14.2983398, 32.9292145, 18.8122635,
3545,"15NY0640", 1.3076528, 18.4309940, 25.2224007, 4.6839180,
3546,"15NY0556", 1.2923243, 12.3740511, 33.4087601, 23.3678207,
3547,"15NY0610", 1.3404803, 16.9520645, 30.8221512, 14.5350800,
3548,"15NY0563", 1.3407385, 16.0484962, 31.3175163, 15.9665680,
3549,"15NY0144", 1.3112125, 17.6048489, 41.5182724, 21.8888474,
3550,"15NY0423", 1.3385602, 17.1676216, 28.8486443, 10.6851196,
3551,"15NY0232", 1.3247222, 16.0515785, 34.6494255, 19.4003830,
3552,"15NY0064", 1.3158909, 19.1992645, 33.6829796, 14.9082108,
3553,"15NY0601", 1.2947917, 15.1686306, 27.8703690, 11.0880127,
3554,"15NY0716", 1.3177763, 12.4515352, 35.4218712, 23.9472809,
3555,"<none>", 1.1187332,-103.7142487,-122.7774353,-16.5201607,
3556,"<none>", 1.1212578,-103.3185730,-123.2495422,-16.9098549,
3557,"<none>", 1.1186763,-104.1471100,-123.6383591,-16.4967384,
3558,"15NY0580", 1.2910366, 21.6600895, 33.3520889, 11.8616066,
3559,"15NY0159", 1.3433645, 14.1201744, 34.4246902, 20.7511826,
3560,"15NY0722", 1.3099761, 21.4843712, 33.4966278, 15.1122665,
3561,"15NY0807", 1.3505521, 21.6720886, 35.2296867, 15.2256012,
3562,"15NY0458", 1.2678760, 8.7395849, 24.1486130, 16.6759491,
3563,"15NY0385", 1.4021204, 36.3055801, 45.5724258, 8.4250870,
3564,"15NY0885", 1.2134657, 10.2759838, 16.4550514, 7.0753212,
3565,"15NY0129", 1.3611852, 17.5250549, 33.4539337, 16.1117096,
3566,"15NY0815", 1.3019850, 12.3975105, 34.3240700, 21.7794800,
3567,"15NY0065", 1.3325247, 17.0541267, 37.5064697, 19.9359818,
3568,"15NY0483", 1.2253444, 1.3367672, 15.5130129, 18.1368027,
3569,"15NY0723", 1.2474523, 15.8099871, 38.4562149, 23.9650116,
3570,"15NY0428", 1.3460805, 12.7422009, 31.6540985, 19.1629944,
3571,"15NY0055", 1.2736542, 15.9612255, 36.1060219, 20.4458923,
3572,"15NY0179", 1.3308964, 17.7175865, 31.0044136, 14.1673203,
3573,"15NY0412", 1.3429261, 13.6079903, 28.5012665, 15.9227600,
3574,"15NY0579", 1.3063669, 22.2662277, 35.8191566, 13.6226997,
3575,"15NY0616", 1.2239288, 11.7847595, 20.8858795, 11.9772148,
3576,"15NY0446", 1.3001239, 18.1620102, 28.8111076, 11.2267761,
3577,"15NY0557", 1.3476794, 26.8702469, 40.8019485, 13.3938293,
3578,"15NY0834", 1.2391756, 21.5657749, 39.0140648, 16.9408875,
3579,"15NY0936", 1.3117852, 15.6940575, 30.8383522, 15.2804184,
3580,"15NY0415", 1.3171153, 16.3010082, 26.8022614, 10.7290001,
3581,"15NY0764", 1.3141465, 23.4245510, 35.7108383, 15.1384583,
3582,"15NY0401", 1.4387008, 33.5290985, 40.5379372, 5.0783348,
3583,"15NY0673", 1.3285351, 13.4671850, 31.9527588, 20.1921921,
3584,"15NY0302", 1.3181192, 16.8843594, 34.1007118, 17.6311951,
3585,"15NY0816", 1.3398006, 17.0717888, 27.3679848, 9.5314941,
3586,"15NY0254", 1.3334293, 15.5178890, 34.8024597, 20.8889542,
3587,"15NY0683", 1.3517138, 18.9152164, 33.3298073, 15.0350494,
3588,"15NY0873", 1.2757984, 16.8736115, 22.8499413, 7.7133789,
3589,"15NY0915", 1.2572870, 9.5492353, 28.4751244, 21.0661316,
3590,"15NY0456", 1.3530195, 16.8705082, 31.4759789, 15.8978500,
3591,"15NY0332", 1.3010628, 13.4133730, 27.5195313, 13.8135338,
3592,"15NY0906", 1.3731482, 30.2318115, 35.5123825, 4.8926659,
3593,"15NY0291", 1.3271570, 15.4563942, 30.6108437, 16.4396667,
3594,"15NY0708", 1.3308125, 20.1657333, 34.3652115, 14.6829224,
3595,"15NY0244", 1.3157201, 18.8295784, 30.9783440, 11.9785538,
3596,"15NY0518", 1.2718972, 8.5644560, 29.8995628, 21.5956345,
3597,"15NY0307", 1.3255961, 16.6455231, 38.1085091, 21.5760574,
3598,"15NY0775", 1.2471253, 11.9487867, 31.6777649, 19.2441711,
3599,"15NY0615", 1.2991705, 12.4910975, 34.3593254, 21.1092606,
3600,"15NY0440", 1.2881989, 11.2811546, 34.1817818, 23.4626007,
3601,"15NY0861", 1.3509376, 30.0786629, 33.9161415, 2.5588455,
3602,"15NY0383", 1.3486207, 6.5456495, 32.3614197, 24.2779694,
3603,"15NY0477", 1.2073871, 6.8322954, 24.3922844, 19.2452393,
3604,"15NY0496", 1.3537232, 16.2791176, 35.6188774, 19.6938019,
3605,"15NY0489", 1.3788379, 26.5168724, 38.8821754, 13.2055588,
3606,"15NY0072", 1.3202682, 14.5177584, 33.0395737, 19.3818054,
3607,"15NY0675", 1.3209913, 10.7279301, 31.2375183, 20.2326965,
3608,"15NY0184", 1.3072215, 10.5052376, 31.9838867, 22.5442581,
3609,"15NY0224", 1.3175139, 12.1497936, 33.2878609, 23.1685028,
3610,"15NY0054", 1.2803215, 16.5622520, 28.6962852, 14.9890900,
3611,"15NY0798", 1.3764827, 30.5041389, 33.0609474, 4.2890205,
3612,"15NY0799", 1.2653928, 11.9159374, 34.0758896, 21.5847321,
3613,"15NY0947", 1.3090208, 12.4579201, 32.7077560, 20.2138367,
3614,"15NY0319", 1.3503555, 21.8909473, 33.1978455, 11.0623207,
3615,"15NY0732", 1.3299031, 15.7788534, 35.6874619, 21.0749741,
3616,"15NY0785", 1.2906919, 14.9043846, 32.0067596, 17.3081207,
3617,"15NY0957", 1.3459182, 22.7260952, 34.4333076, 11.3985748,
3618,"15NY0516", 1.2830746, 15.8047047, 36.2568932, 19.8542557,
3619,"15NY0831", 1.2400856, 18.8333092, 38.1245041, 20.5581055,
3620,"15NY0832", 1.2409341, 15.8598175, 22.1370583, 7.1553612,
3621,"15NY0845", 1.3255069, 21.8102322, 36.6007881, 15.0185776,
3622,"15NY0196", 1.3329715, 12.8889780, 33.3735809, 20.6885757,
3623,"15NY0461", 1.3539784, 15.3371849, 31.2232895, 16.0332642,
3624,"<none>", 1.1216058,-103.9042664,-123.4514771,-16.5698662,
3625,"<none>", 1.1212696,-104.0119934,-123.1946869,-16.2140694,
3626,"<none>", 1.1200742,-104.2134705,-123.1517715,-16.0674744,
3627,"15NY0033", 1.3113285, 18.3090172, 33.3396263, 16.0592651,
3628,"15NY0450", 1.3640251, 25.2079353, 27.3481026, 1.8602638,
3629,"15NY0407", 1.2938221, 19.6580238, 35.0308838, 14.7230072,
3630,"15NY0164", 1.3314674, 17.4360752, 36.3658752, 19.7570267,
3631,"15NY0709", 1.2343130, 8.5730915, 29.7087364, 25.3033066,
3632,"15NY0539", 1.2819653, 13.5796127, 34.3845787, 20.1990891,
3633,"15NY0791", 1.3781203, 19.5078392, 34.1644974, 13.5415802,
3634,"15NY0296", 1.2951931, 24.0409126, 38.8723030, 14.2391739,
3635,"15NY0573", 1.2798650, 15.2718954, 29.7029305, 16.8430939,
3636,"15NY0361", 1.3168989, 13.5733795, 33.2108803, 18.9412918,
3637,"15NY0784", 1.3060248, 22.5830307, 28.0392761, 6.4427567,
3638,"15NY0828", 1.1657125, 9.6145401, 18.9693985, 13.8913918,
3639,"15NY0057", 1.2945244, 27.5818825, 41.4152603, 13.3395615,
3640,"15NY0938", 1.2920213, 10.6583519, 29.7063751, 22.9337997,
3641,"15NY0695", 1.4449378, 38.7044830, 41.6922112,-1.9752159,
3642,"15NY0261", 1.2836338, 4.3080540, 24.0158501, 21.6697769,
3643,"15NY0297", 1.2283802, 6.0218363, 18.7735634, 16.4391632,
3644,"15NY0750", 1.3534760, 18.7179012, 31.4099579, 13.5580673,
3645,"15NY0180", 1.3198388, 17.2657795, 29.5190239, 13.4553909,
3646,"15NY0247", 0.8948656,-1.2640038, 5.4375324, 8.2301025,
3647,"15NY0413", 1.3742023, 32.2235947, 39.4740944, 6.8933601,
3648,"15NY0884", 1.3127730, 26.5128250, 24.1110916,-2.9679756,
3649,"15NY0404", 1.3985113, 39.4625359, 37.2376595,-3.4204369,
3650,"15NY0194", 1.3144714, 11.5050678, 25.1035652, 15.3255463,
3651,"15NY0217", 1.2563711, 16.2569656, 26.0763893, 11.2068520,
3652,"15NY0602", 1.3072561, 14.5999451, 34.8133926, 19.6835251,
3653,"15NY0952", 1.2852715, 9.6686258, 32.0347366, 22.4351349,
3654,"15NY0494", 1.3606334, 23.9660645, 34.3517418, 11.3704338,
3655,"15NY0808", 1.3584054, 17.4792900, 27.5724297, 9.0509796,
3656,"15NY0389", 1.3316869, 19.2871113, 24.9468269, 5.1399345,
3657,"15NY0933", 1.2438993, 6.1041355, 11.6490641, 9.6585426,
3658,"15NY0241", 1.3428805, 17.5525360, 32.2068634, 15.8532486,
3659,"15NY0958", 1.3311243, 16.5235214, 31.1881561, 14.8435364,
3660,"15NY0550", 1.3369416, 20.6559563, 34.1131706, 14.5291138,
3661,"15NY0168", 1.3360924, 19.8553543, 35.6243057, 15.9012756,
3662,"15NY0031", 1.3169060, 22.1270180, 39.1832123, 17.5131073,
3663,"15NY0249", 1.3578913, 17.4578209, 32.6719933, 13.9748154,
3664,"15NY0690", 1.2317947, 17.8895836, 30.3775902, 14.5196762,
3665,"15NY0162", 1.3048207, 13.8951702, 30.7023735, 17.9738083,
3666,"15NY0260", 1.3585684, 29.7630749, 34.2049484, 4.9473038,
3667,"15NY0447", 1.3019435, 9.3003902, 32.7732964, 24.1780472,
3668,"15NY0130", 1.2808832, 8.2636147, 25.2005196, 18.1380615,
3669,"15NY0922", 1.3105028, 22.8777275, 38.3638687, 17.5689316,
3670,"<none>", 1.1218337,-103.2742233,-123.3720551,-17.1441154,
3671,"<none>", 1.1232477,-103.8286743,-123.3104172,-16.5106430,
3672,"<none>", 1.1229813,-103.8970795,-123.3708115,-16.5358963,
3673,"15NY0470", 1.2765276, 14.4489594, 26.8004799, 13.8022690,
3674,"15NY0620", 1.3052065, 13.8531666, 33.1524925, 20.7810822,
3675,"15NY0610", 1.2664053, 5.9966621, 23.5508270, 19.2662582,
3676,"15NY0870", 1.2631689, 20.7240810, 32.0336571, 14.5406418,
3677,"15NY0642", 1.3437440, 22.7289124, 36.0128746, 14.7206192,
3678,"15NY0951", 1.2847871, 16.9953098, 34.1888580, 18.4682617,
3679,"15NY0637", 1.2669115, 17.5311050, 34.1569176, 18.9770355,
3680,"15NY0475", 1.3379803, 12.2461071, 33.2829628, 21.5838699,
3681,"15NY0725", 1.2411370, 14.9376440, 33.2334328, 20.5126114,
3682,"15NY0623", 1.1363177, 10.0251551, 14.5898390, 8.1341019,
3683,"15NY0397", 1.3756588, 28.2659302, 34.6432419, 5.7212486,
3684,"15NY0883", 1.3203760, 19.7454453, 29.7399788, 9.7381897,
3685,"15NY0382", 1.3422196, 19.4452343, 33.4896278, 14.4522629,
3686,"15NY0729", 1.3173149, 21.9522552, 38.3125877, 17.2087173,
3687,"15NY0469", 1.3295274, 12.6778488, 33.3637848, 22.5410156,
3688,"15NY0161", 1.3234038, 13.8755140, 29.2936478, 16.3512497,
3689,"15NY0748", 1.2329204, 7.1811562, 23.5392418, 18.9226990,
3690,"15NY0941", 1.2525513, 18.0260048, 31.9194984, 16.7402115,
3691,"15NY0024", 1.3495904, 16.6283970, 36.1593819, 18.9621201,
3692,"15NY0590", 1.3283482, 16.7572517, 35.1673660, 18.4606400,
3693,"15NY0146", 1.2473594, 10.1327705, 23.2118149, 13.6868439,
3694,"15NY0238", 1.2826729, 9.3804913, 26.0103455, 17.1391754,
3695,"15NY0510", 1.3517886, 13.0944147, 32.1572456, 20.4220276,
3696,"15NY0851", 1.3396369, 24.9634514, 37.5480156, 13.6733627,
3697,"15NY0826", 1.2734569, 28.1385059, 37.0578194, 8.7817039,
3698,"15NY0420", 1.3026400, 7.6251402, 29.3637810, 20.7248764,
3699,"15NY0339", 1.2950622, 24.5217514, 27.4420738, 2.7839241,
3700,"15NY0845", 1.2766024, 18.8340225, 31.8776665, 15.1798019,
3701,"15NY0553", 1.2887203, 18.0421925, 29.9740753, 12.2742958,
3702,"15NY0014", 1.2484883, 13.2226686, 31.2439156, 20.2012253,
3703,"15NY0155", 1.3324915, 20.2871933, 33.9700623, 12.9037628,
3704,"15NY0604", 1.2745806, 3.7441616, 21.8437576, 18.7864304,
3705,"15NY0640", 1.3428433, 20.9314480, 36.6459312, 15.4133606,
3706,"15NY0160", 1.2833387, 20.4545193, 40.8514366, 21.0747986,
3707,"15NY0900", 1.2901551, 8.2153912, 16.3500748, 9.2875061,
3708,"15NY0226", 1.3469902, 24.2724972, 37.0112648, 12.4342918,
3709,"15NY0737", 1.2804942, 9.0573893, 28.3833923, 20.6477814,
3710,"15NY0706", 1.2437283, 7.4807949, 28.4489822, 22.0967712,
3711,"15NY0907", 1.3320656, 16.2307053, 31.9392967, 16.8076248,
3712,"15NY005", 1.4076016, 40.7826920, 47.8097992, 5.4653931,
3713,"15NY0739", 1.3500807, 17.2291241, 39.0255127, 20.4054871,
3714,"15NY0005", 1.4075036, 41.6295471, 49.0434303, 5.6275330,
3715,"<none>", 1.1218337,-103.2742233,-123.3720551,-17.1441154,
3716,"<none>", 1.1232477,-103.8286743,-123.3104172,-16.5106430,
3717,"<none>", 1.1229813,-103.8970795,-123.3708115,-16.5358963,
3718,"15NY0470", 1.2765276, 14.4489594, 26.8004799, 13.8022690,
3719,"15NY0620", 1.3052065, 13.8531666, 33.1524925, 20.7810822,
3720,"15NY0610", 1.2664053, 5.9966621, 23.5508270, 19.2662582,
3721,"15NY0870", 1.2631689, 20.7240810, 32.0336571, 14.5406418,
3722,"15NY0642", 1.3437440, 22.7289124, 36.0128746, 14.7206192,
3723,"15NY0951", 1.2847871, 16.9953098, 34.1888580, 18.4682617,
3724,"15NY0637", 1.2669115, 17.5311050, 34.1569176, 18.9770355,
3725,"15NY0475", 1.3379803, 12.2461071, 33.2829628, 21.5838699,
3726,"15NY0725", 1.2411370, 14.9376440, 33.2334328, 20.5126114,
3727,"15NY0623", 1.1363177, 10.0251551, 14.5898390, 8.1341019,
3728,"15NY0397", 1.3756588, 28.2659302, 34.6432419, 5.7212486,
3729,"15NY0883", 1.3203760, 19.7454453, 29.7399788, 9.7381897,
3730,"15NY0382", 1.3422196, 19.4452343, 33.4896278, 14.4522629,
3731,"15NY0729", 1.3173149, 21.9522552, 38.3125877, 17.2087173,
3732,"15NY0469", 1.3295274, 12.6778488, 33.3637848, 22.5410156,
3733,"15NY0161", 1.3234038, 13.8755140, 29.2936478, 16.3512497,
3734,"15NY0748", 1.2329204, 7.1811562, 23.5392418, 18.9226990,
3735,"15NY0941", 1.2525513, 18.0260048, 31.9194984, 16.7402115,
3736,"15NY0024", 1.3495904, 16.6283970, 36.1593819, 18.9621201,
3737,"15NY0590", 1.3283482, 16.7572517, 35.1673660, 18.4606400,
3738,"15NY0146", 1.2473594, 10.1327705, 23.2118149, 13.6868439,
3739,"15NY0238", 1.2826729, 9.3804913, 26.0103455, 17.1391754,
3740,"15NY0510", 1.3517886, 13.0944147, 32.1572456, 20.4220276,
3741,"15NY0851", 1.3396369, 24.9634514, 37.5480156, 13.6733627,
3742,"15NY0826", 1.2734569, 28.1385059, 37.0578194, 8.7817039,
3743,"15NY0420", 1.3026400, 7.6251402, 29.3637810, 20.7248764,
3744,"15NY0339", 1.2950622, 24.5217514, 27.4420738, 2.7839241,
3745,"15NY0845", 1.2766024, 18.8340225, 31.8776665, 15.1798019,
3746,"15NY0553", 1.2887203, 18.0421925, 29.9740753, 12.2742958,
3747,"15NY0014", 1.2484883, 13.2226686, 31.2439156, 20.2012253,
3748,"15NY0155", 1.3324915, 20.2871933, 33.9700623, 12.9037628,
3749,"15NY0604", 1.2745806, 3.7441616, 21.8437576, 18.7864304,
3750,"15NY0640", 1.3428433, 20.9314480, 36.6459312, 15.4133606,
3751,"15NY0160", 1.2833387, 20.4545193, 40.8514366, 21.0747986,
3752,"15NY0900", 1.2901551, 8.2153912, 16.3500748, 9.2875061,
3753,"15NY0226", 1.3469902, 24.2724972, 37.0112648, 12.4342918,
3754,"15NY0737", 1.2804942, 9.0573893, 28.3833923, 20.6477814,
3755,"15NY0706", 1.2437283, 7.4807949, 28.4489822, 22.0967712,
3756,"15NY0907", 1.3320656, 16.2307053, 31.9392967, 16.8076248,
3757,"15NY005", 1.4076016, 40.7826920, 47.8097992, 5.4653931,
3758,"15NY0739", 1.3500807, 17.2291241, 39.0255127, 20.4054871,
3759,"15NY0005", 1.4075036, 41.6295471, 49.0434303, 5.6275330,
3760,"<none>", 1.1208686,-104.2154312,-123.0611420,-16.0976486,
3761,"<none>", 1.1191124,-104.3344650,-122.6842041,-15.7138672,
3762,"<none>", 1.1190476,-103.8999405,-123.3331757,-16.4166756,
3763,"15NY0376", 1.3451091, 14.7683372, 32.8891754, 19.0341873,
3764,"15NY0427", 1.2993829, 14.5655289, 35.9087372, 23.8823471,
3765,"15NY0406", 1.3132408, 18.2030754, 31.7985573, 15.2005005,
3766,"15NY0560", 1.3384039, 13.0452595, 33.8423233, 21.8216858,
3767,"15NY0050", 1.2819502, 19.8819618, 23.8167191, 4.7682800,
3768,"15NY0534", 1.3068652, 24.3567848, 27.0118141, 4.1099129,
3769,"15NY0462", 1.2220488, 3.3913879, 22.1568451, 21.9856186,
3770,"15NY0896", 1.3498639, 22.3300896, 34.7357216, 12.0118637,
3771,"15NY0142", 1.0891702, 9.7643194, 13.5567827, 3.5069504,
3772,"15NY0025", 1.3322060, 21.6588554, 38.8077736, 16.3345718,
3773,"15NY0576", 1.3353726, 10.3604870, 36.2303505, 26.2073822,
3774,"15NY0197", 1.3431847, 11.1115799, 34.8467178, 24.1108170,
3775,"15NY0703", 1.3244190, 13.0334663, 35.2140388, 23.9278030,
3776,"15NY0858", 1.3006010, 14.7941494, 30.8483162, 16.0086517,
3777,"15NY0574", 1.3615532, 21.7813721, 39.2708397, 17.9422302,
3778,"15NY0875", 1.3485240, 20.8783932, 32.7328987, 11.9151688,
3779,"15NY0641", 1.3437850, 21.4242840, 32.6097641, 11.5539055,
3780,"15NY0684", 1.2651105, 10.1070595, 30.1333389, 21.2967911,
3781,"15NY0732", 1.3209884, 20.5248413, 35.5720406, 19.1451416,
3782,"15NY0288", 1.3431380, 11.2313557, 29.7599030, 17.9339294,
3783,"15NY0373", 1.3444374, 18.1386623, 30.5934944, 12.6777611,
3784,"15NY0589", 1.3373513, 17.9646263, 29.0929413, 13.4515038,
3785,"15NY0612", 1.3339748, 16.2729511, 31.1810570, 15.4394684,
3786,"15NY0070", 1.2714988, 15.0436459, 31.1569290, 16.8877640,
3787,"15NY0767", 1.2747077, 13.9888496, 32.0031586, 17.9797592,
3788,"15NY0344", 1.3170648, 8.0165730, 29.4458008, 23.2798004,
3789,"15NY0230", 1.3508236, 13.6596451, 29.5701218, 15.8395920,
3790,"15NY0891", 1.4262172, 35.9985085, 39.8151360, 3.0800323,
3791,"15NY0303", 1.2134790, 7.4965143, 24.8290825, 20.8892670,
3792,"15NY0286", 1.3569040, 23.0051022, 31.6832771, 8.0638351,
3793,"15NY0175", 1.3352001, 26.9467239, 39.0030670, 12.8030281,
3794,"15NY0889", 1.3534656, 22.3174801, 29.1058578, 7.1489449,
3795,"15NY0943", 1.1946081, 8.1178703, 16.4263000, 9.6104889,
3796,"15NY0417", 1.2639643, 10.9682417, 31.4375420, 20.0314865,
3797,"15NY0424", 1.3251096, 23.4580116, 39.2332306, 16.7266388,
3798,"15NY0076", 1.2682947, 22.0597820, 32.9806900, 9.6310310,
3799,"15NY0403", 1.3228812, 11.9363060, 34.5927086, 24.3768692,
3800,"15NY0478", 1.2584498, 19.6168613, 25.0328789, 7.0156174,
3801,"15NY0605", 1.3570198, 25.0198040, 39.2648659, 15.4065857,
3802,"15NY0940", 1.2898774, 7.2234287, 28.3461914, 23.4144058,
3803,"15NY0691", 1.3392169, 13.3240986, 33.7457848, 20.3852921,
3804,"15NY0029", 1.2947489, 21.9399529, 34.3131714, 12.5372658,
3805,"15NY0549", 1.3345681, 25.1507607, 33.3598442, 8.5898705,
3806,"15NY0842", 1.3200567, 11.5058861, 35.7104073, 25.7453995,
3807,"15NY0835", 1.3588153, 17.7920761, 33.1482506, 16.7395172,
3808,"15NY0545", 1.3089447, 19.0490417, 35.6267700, 17.0900803,
3809,"15NY0030", 1.3308654, 10.6710663, 37.4726524, 27.9390640,
3810,"15NY0314", 1.3693423, 18.1032181, 36.4251709, 18.3494568,
3811,"15NY0801", 1.2312028, 16.3616829, 35.2068062, 21.2072983,
3812,"15NY0956", 1.2418754, 9.1217070, 30.3030205, 21.1318970,
3813,"15NY0094", 1.3006735, 16.2083282, 35.5859604, 19.4542770,
3814,"15NY0639", 1.3063657, 14.5462990, 35.2074127, 20.9457932,
3815,"15NY0650", 1.3555956, 9.5924673, 34.6613579, 25.6252441,
3816,"15NY0622", 1.3431717, 21.2126770, 31.8566589, 10.3746223,
3817,"15NY0421", 1.2708925, 10.6589222, 21.0480843, 12.7112885,
3818,"15NY0358", 1.2169511, 16.9789581, 18.7575417, 4.1279144,
3819,"15NY0899", 1.2923108, 14.9458714, 26.0548401, 11.4202652,
3820,"15NY0174", 1.3502584, 23.8095169, 32.0275002, 8.5872269,
3821,"15NY0126", 1.3168348, 17.7783775, 34.1383438, 17.2873001,
3822,"15NY0451", 1.3725572, 15.7839384, 20.1764565, 6.0994415,
3823,"15NY0962", 1.3318486, 14.5194149, 32.9664192, 18.7385254,
3824,"15NY0411", 1.3126750, 14.9754257, 28.0275612, 13.7182846,
3825,"15NY0246", 1.3053663, 15.8985844, 36.8383942, 20.5812912,
3826,"15NY0624", 1.2898003, 16.8677673, 35.8537025, 17.4671478,
3827,"15NY0432", 1.3298738, 15.1138544, 33.2007751, 18.5324326,
3828,"15NY0365", 1.3613143, 25.0531387, 34.3461380, 7.6228065,
3829,"15NY0932", 1.3078848, 18.9343910, 34.2851105, 18.0391388,
3830,"15NY0713", 1.3620397, 23.0274601, 38.3552551, 15.9809036,
3831,"15NY0396", 1.2946937, 14.8700790, 28.8396530, 14.7799454,
3832,"15NY0292", 1.2866372, 35.5577927, 41.5840034, 4.5287056,
3833,"15NY0586", 1.3343050, 17.0969963, 35.2102776, 17.3914413,
3834,"15NY0608", 1.3911088, 25.0093880, 36.9808960, 10.5258675,
3835,"15NY0002", 1.3137115, 17.8156261, 33.8920898, 15.3784637,
3836,"15NY0135", 1.3325462, 18.9936714, 25.9688225, 5.9210968,
3837,"15NY0838", 1.2662055, 16.6426964, 32.8389130, 16.0430603,
3838,"15NY0334", 1.2407430, 17.9671307, 37.4690552, 18.3200760,
3839,"15NY0279", 1.3517574, 12.6781130, 34.7526550, 23.6572037,
3840,"15NY0929", 1.2200918, 8.7810545, 22.0758018, 15.8148956,
3841,"15NY0763", 1.3156850, 16.1618099, 39.3971367, 21.7012634,
3842,"15NY0242", 1.3246366, 22.9086189, 40.5904465, 18.1167831,
3843,"15NY0370", 1.2849561, 16.0541172, 32.1459045, 19.1375198,
3844,"15NY0611", 1.0587296, 10.1845598, 13.7547808, 4.8020096,
3845,"15NY0122", 1.3459419, 21.4614220, 34.9966660, 15.0122528,
3846,"15NY0909", 1.3331709, 16.8856983, 33.2849083, 18.1760178,
3847,"15NY0408", 1.3000107, 17.5625610, 31.5921745, 15.1134415,
3848,"<none>", 1.1204717,-103.8255386,-123.8001862,-16.7532654,
3849,"<none>", 1.1213062,-103.7668381,-123.3366776,-16.6160316,
3850,"<none>", 1.1198232,-104.0195236,-122.9410019,-16.0581551,
3851,"15NY0181", 1.2857990, 18.2355118, 38.7983780, 20.4280777,
3852,"15NY0592", 1.2349914, 21.5832157, 37.0810661, 13.9897270,
3853,"15NY0127", 1.3266239, 18.5031223, 20.5800018, 1.5776939,
3854,"15NY0360", 1.1816477, 7.3186855, 19.2103691, 14.1056938,
3855,"15NY0182", 1.4344600, 26.7217331, 32.3514977, 1.6386299,
3856,"15NY0119", 1.3329196, 23.6246891, 29.8633919, 5.4630737,
3857,"15NY0498", 1.3125906, 16.0947990, 36.0861626, 21.0203094,
3858,"15NY0925", 1.2753565, 10.2267208, 28.5393715, 17.9401016,
3859,"15NY0141", 1.3414932, 20.7370968, 28.1932755, 6.2448997,
3860,"15NY0400", 1.2836858, 13.2374134, 27.5254860, 15.9235840,
3861,"15NY0627", 1.3515422, 20.7294140, 35.3053017, 15.7802277,
3862,"15NY0143", 1.2718320, 16.1068287, 30.9972801, 14.2922134,
3863,"15NY0836", 1.2939497, 7.6734657, 22.0292969, 14.7502899,
3864,"15NY0878", 1.2974190, 17.7655869, 27.4369507, 10.7199402,
3865,"15NY0193", 1.3702273, 15.5815792, 34.0706139, 18.5683441,
3866,"15NY0027", 1.3459620, 12.2188444, 34.0431061, 21.6391525,
3867,"15NY0272", 1.3223851, 16.5398979, 35.2198524, 19.3429947,
3868,"15NY0077", 1.2973264, 15.1748600, 29.4611931, 15.1262054,
3869,"15NY0063", 1.2889476, 22.6673431, 35.5239983, 13.0700531,
3870,"15NY0021", 1.3370583, 17.9502392, 36.0218353, 17.2556000,
3871,"15NY0476", 1.3247592, 18.6567478, 31.9045486, 13.0781822,
3872,"15NY0479", 1.3581359, 15.5578623, 31.5319290, 17.2398148,
3873,"15NY0329", 1.3354713, 9.1824255, 33.4941139, 24.4948349,
3874,"15NY0480", 1.2578202, 12.4046946, 28.2077103, 15.8299866,
3875,"15NY0325", 1.3326621, 24.3208294, 26.1388741,-0.3432198,
3876,"15NY0321", 1.3063458, 14.5417395, 27.5600853, 13.6193886,
3877,"15NY0911", 1.3138784, 26.0486202, 32.2426109, 7.8528366,
3878,"15NY0207", 1.2478734, 15.5504589, 33.1471901, 19.6419907,
3879,"15NY0387", 1.2954259, 12.8110905, 30.1929092, 18.7795868,
3880,"15NY0092", 1.3906372, 19.0498199, 33.7785988, 13.2784958,
3881,"15NY0040", 1.3210092, 17.0183372, 33.9281387, 16.8807983,
3882,"15NY0927", 1.2955328, 11.2916718, 25.9253540, 15.7466354,
3883,"15NY0436", 1.2690629, 7.7877197, 32.1671486, 25.0650101,
3884,"15NY0416", 1.2250713, 21.4930458, 33.4221916, 12.5003586,
3885,"15NY0116", 1.2845293, 26.2013302, 40.5982513, 14.7965775,
3886,"15NY0632", 1.3197713, 9.1459723, 27.2868156, 19.3265915,
3887,"15NY0443", 1.2941840, 11.6279526, 27.0099335, 14.7371445,
3888,"15NY0701", 1.3499695, 14.8408585, 31.0969849, 17.7499619,
3889,"15NY0366", 1.3376284, 9.7618465, 28.3433723, 19.6946487,
3890,"15NY0089", 1.3660507, 21.8456020, 35.9249535, 13.4942627,
