
File Name:      C:\USERS\DUSTIN\DESKTOP\SWEETCORN\LILY\WSMDPLWSPNFSTPLS_PREDA-G.ANL  Predicted Value File
File Date:      Mon Mar 22 15:16:07 2021
Last Update:    Mon Mar 22 15:16:07 2021
File ID:        Exported from Mosaic            Master No:      <none>
Samples:        6445            Deleted:        0
Constituents:   3               No. Data Points:        4200
Moisture Basis  Dry Matter
Samples of Total        6445 of 6445

"Position","Sample Number","Starch","Total_Poly","WSP",
5426,"15NY0017", 30.8798046, 28.9749603, 1.2898502,
5427,"15NY0233", 20.5273609, 21.3954048, 0.5411988,
5428,"15NY0426", 17.6663971, 18.9226933, 0.9280884,
5429,"15NY0277", 24.9220982, 27.7465801, 0.3602498,
5430,"15NY0893", 33.4880104, 33.1904488, 0.0118123,
5431,"15NY0872", 33.1720619, 36.9149246, 1.5773704,
5432,"15NY0640", 26.1480274, 25.2909260,-1.0412288,
5433,"15NY0556", 27.3182697, 26.7893810, 1.3371329,
5434,"15NY0610", 30.6605740, 27.4961395, 0.3261810,
5435,"15NY0563", 29.3986950, 27.3643246, 0.6720949,
5436,"15NY0144", 31.8801556, 38.6667175, 2.8065190,
5437,"15NY0423", 28.2834911, 28.6566544,-0.3946568,
5438,"15NY0232", 31.2673397, 28.4929218, 0.7628835,
5439,"15NY0064", 27.8183804, 27.4319687, 1.2394631,
5440,"15NY0601", 25.4001007, 28.1808720, 0.5593948,
5441,"15NY0716", 31.4004192, 29.8884449, 1.4160964,
5442,"<none>",-23.1130066, 3.2537298, 2.5677741,
5443,"<none>",-23.0143147, 3.0833333, 2.4582460,
5444,"<none>",-23.0699291, 3.2795968, 2.5369916,
5445,"15NY0580", 26.3456440, 28.3233471, 1.9339433,
5446,"15NY0159", 30.0521603, 27.3655720, 1.3306162,
5447,"15NY0722", 33.7062073, 31.3442841, 0.9946032,
5448,"15NY0807", 31.5277805, 28.9170704, 1.6122913,
5449,"15NY0458", 28.9183064, 27.6228161, 0.2782331,
5450,"15NY0385", 38.0162086, 39.1060638, 2.2753491,
5451,"15NY0885", 25.3779488, 21.5266609,-2.0328445,
5452,"15NY0129", 32.9054260, 30.4436970, 1.2101035,
5453,"15NY0815", 27.2577000, 26.0434914, 1.3346806,
5454,"15NY0065", 30.2710285, 27.4814892, 1.1272092,
5455,"15NY0483", 17.4181042, 21.8870029, 0.9888654,
5456,"15NY0723", 26.6192799, 35.4997139, 3.0187459,
5457,"15NY0428", 29.5455875, 28.3960247, 0.8254969,
5458,"15NY0055", 23.4030457, 22.2651844, 1.1380274,
5459,"15NY0179", 27.6637402, 27.2090569, 0.6080748,
5460,"15NY0412", 30.5801411, 29.5302696, 0.5708401,
5461,"15NY0579", 27.7949162, 26.0510025, 1.1981926,
5462,"15NY0616", 23.2771168, 24.9157295, 0.8939291,
5463,"15NY0446", 26.3237686, 24.7177124,-0.1391420,
5464,"15NY0557", 30.2967396, 27.0909977, 1.3674514,
5465,"15NY0834", 20.5858707, 19.3909588, 1.4013424,
5466,"15NY0936", 28.9228420, 27.3917027, 0.8125572,
5467,"15NY0415", 27.7869244, 25.1915627,-0.3519177,
5468,"15NY0764", 28.5037479, 27.0033722, 0.8901369,
5469,"15NY0401", 39.5523834, 38.6117706, 1.3064687,
5470,"15NY0673", 27.1632977, 26.4988365, 1.2338099,
5471,"15NY0302", 29.3416996, 28.6595478, 1.2730153,
5472,"15NY0816", 28.9344578, 31.4828625, 1.1671741,
5473,"15NY0254", 29.6393681, 27.9534264, 1.0871389,
5474,"15NY0683", 30.5109692, 28.5368862, 1.1656377,
5475,"15NY0873", 24.5375671, 20.5211563, 0.0096856,
5476,"15NY0915", 25.0032177, 24.6554146, 0.9444477,
5477,"15NY0456", 30.8805408, 28.0778751, 0.4390867,
5478,"15NY0332", 26.7326794, 29.9937725, 0.7602221,
5479,"15NY0906", 34.6556168, 36.7710724, 1.9860938,
5480,"15NY0291", 28.8421459, 26.5546093, 0.5117757,
5481,"15NY0708", 29.9087315, 31.7458897, 1.7121058,
5482,"15NY0244", 26.5359554, 26.0890427, 0.3292676,
5483,"15NY0518", 27.3118153, 33.1674042, 2.0668178,
5484,"15NY0307", 30.1826191, 26.3677311, 1.2059281,
5485,"15NY0775", 20.8469296, 22.9647942, 1.6557348,
5486,"15NY0615", 24.4921207, 23.1318989, 1.1312649,
5487,"15NY0440", 26.7293148, 26.4979763, 1.3711810,
5488,"15NY0861", 28.6738338, 27.3327827, 0.8845763,
5489,"15NY0383", 29.7597141, 28.8166847, 1.4783492,
5490,"15NY0477", 20.0338860, 30.1362381, 2.5746019,
5491,"15NY0496", 31.7230892, 29.8599739, 1.0894597,
5492,"15NY0489", 34.2755775, 31.1992874, 1.1915355,
5493,"15NY0072", 28.0561161, 27.5099201, 1.0946031,
5494,"15NY0675", 28.6837139, 25.5155506, 0.7457213,
5495,"15NY0184", 29.2485104, 27.1933899, 1.0012467,
5496,"15NY0224", 26.9290829, 24.1553249, 1.0888882,
5497,"15NY0054", 25.6450024, 24.0635567, 0.5303585,
5498,"15NY0798", 35.8274803, 33.2623177, 1.1592715,
5499,"15NY0799", 24.6395493, 30.4104805, 2.0032029,
5500,"15NY0947", 28.1408215, 32.3687668, 1.1789777,
5501,"15NY0319", 29.4877262, 27.3412552, 1.0542173,
5502,"15NY0732", 29.7349682, 25.7112637, 0.9923425,
5503,"15NY0785", 26.2353611, 24.2839165, 0.5479323,
5504,"15NY0957", 30.4207516, 29.1743793, 1.1449833,
5505,"15NY0516", 25.6027813, 25.7140369, 1.7190886,
5506,"15NY0831", 22.0093422, 22.2832222, 1.6986046,
5507,"15NY0832", 19.1967239, 16.7083969, 0.3322529,
5508,"15NY0845", 29.6069660, 26.9881439, 1.1059313,
5509,"15NY0196", 29.8454380, 27.1167736, 0.7269595,
5510,"15NY0461", 32.1499634, 29.9090900, 0.5945235,
5511,"<none>",-22.9407883, 3.1484773, 2.4640365,
5512,"<none>",-22.9938297, 3.1215796, 2.4639635,
5513,"<none>",-23.1004181, 3.1320629, 2.5038755,
5514,"15NY0033", 27.7320881, 28.2695808, 1.6255286,
5515,"15NY0450", 32.2059402, 30.5789070, 0.9536362,
5516,"15NY0407", 25.6437988, 23.5643940, 1.3152153,
5517,"15NY0164", 32.9117279, 31.7251949, 1.1476936,
5518,"15NY0709", 23.8237610, 24.1266880, 0.7203069,
5519,"15NY0539", 25.8609180, 26.6344051, 1.7928174,
5520,"15NY0791", 32.2927513, 32.8407631, 0.2462161,
5521,"15NY0296", 26.6795177, 25.1468735, 1.0632324,
5522,"15NY0573", 23.1703835, 25.5447464, 1.1692421,
5523,"15NY0361", 29.3698635, 28.7186317, 1.1684592,
5524,"15NY0784", 29.5751514, 28.0361652, 1.1401124,
5525,"15NY0828", 18.5402126, 21.9470577, 1.3092897,
5526,"15NY0057", 27.4948177, 26.8673420, 1.6834018,
5527,"15NY0938", 31.3218632, 30.6155128, 1.5368662,
5528,"15NY0695", 35.2032585, 32.2890511,-1.0055519,
5529,"15NY0261", 24.0779781, 24.0337067, 0.9048010,
5530,"15NY0297", 25.4905548, 28.6266727, 1.1080451,
5531,"15NY0750", 28.5547848, 26.7011414, 0.4598879,
5532,"15NY0180", 26.1988125, 25.7456341, 0.5429040,
5533,"15NY0247", 20.0329132, 10.7037220,-3.7192910,
5534,"15NY0413", 34.8849220, 35.6398773, 1.9162216,
5535,"15NY0884", 25.6032639, 24.7153358,-0.2016275,
5536,"15NY0404", 35.4495888, 32.9661942, 0.1080423,
5537,"15NY0194", 24.8006306, 27.4669666, 0.8475381,
5538,"15NY0217", 22.2804146, 18.5748501, 0.2100155,
5539,"15NY0602", 28.0860500, 26.3696327, 1.1897888,
5540,"15NY0952", 26.4566422, 30.1529293, 1.0549147,
5541,"15NY0494", 34.2960358, 30.8077030, 0.7003537,
5542,"15NY0808", 29.1954517, 28.6011753,-0.5260226,
5543,"15NY0389", 25.4235611, 25.1330452,-0.5754523,
5544,"15NY0933", 19.5350380, 22.5972271, 0.4708478,
5545,"15NY0241", 32.8580132, 29.0600777, 0.4684209,
5546,"15NY0958", 28.3927402, 30.9299526, 0.9132236,
5547,"15NY0550", 31.5854855, 28.8861694, 0.7419587,
5548,"15NY0168", 32.6816978, 29.8158150, 0.6905122,
5549,"15NY0031", 28.4304485, 28.4865685, 1.7607839,
5550,"15NY0249", 34.0534744, 34.6501808, 0.6801106,
5551,"15NY0690", 22.9926472, 24.6442051, 1.7458954,
5552,"15NY0162", 24.5669823, 24.7513695, 1.1542902,
5553,"15NY0260", 31.6792660, 29.5901146, 1.2555661,
5554,"15NY0447", 30.2011700, 31.0884781, 1.4884722,
5555,"15NY0130", 29.5792866, 31.1842804, 0.8195205,
5556,"15NY0922", 29.8306103, 28.0527210, 1.2889447,
5557,"<none>",-23.0622807, 3.1151862, 2.4850078,
5558,"<none>",-22.9527149, 3.0783274, 2.4419475,
5559,"<none>",-22.9928646, 3.1349533, 2.4812462,
5560,"15NY0470", 24.2788372, 27.3481388, 0.8996989,
5561,"15NY0620", 25.5465851, 26.6374912, 1.9637244,
5562,"15NY0610", 23.6952419, 25.0287876, 1.1369705,
5563,"15NY0870", 31.5683079, 30.3591442, 1.4015758,
5564,"15NY0642", 33.6958809, 30.1315136, 0.7777676,
5565,"15NY0951", 26.0167007, 25.2202263, 1.3762684,
5566,"15NY0637", 28.7742710, 28.0389538, 1.5122631,
5567,"15NY0475", 31.2288265, 29.7542267, 1.1068807,
5568,"15NY0725", 24.3535709, 26.5896130, 1.8229179,
5569,"15NY0623", 19.2544003, 15.2438431, 0.0279590,
5570,"15NY0397", 34.7562485, 33.6822014, 1.6879795,
5571,"15NY0883", 30.4200954, 33.2316399, 0.9270353,
5572,"15NY0382", 33.3959465, 29.8336830, 0.7315729,
5573,"15NY0729", 28.4140835, 26.3525276, 1.2933989,
5574,"15NY0469", 30.0023746, 27.8857002, 0.9161217,
5575,"15NY0161", 28.1720715, 27.2106457, 0.5831264,
5576,"15NY0748", 19.9895287, 23.8080044, 1.5006864,
5577,"15NY0941", 27.7939663, 27.6810398, 1.4545460,
5578,"15NY0024", 31.1295528, 28.2449665, 0.9320922,
5579,"15NY0590", 30.8296299, 28.9659634, 1.3373649,
5580,"15NY0146", 21.8119526, 27.0439491, 1.0441678,
5581,"15NY0238", 26.7679348, 29.7712669, 1.3231452,
5582,"15NY0510", 29.6255360, 29.2932587, 1.3608677,
5583,"15NY0851", 32.0556297, 27.8735504, 1.1020608,
5584,"15NY0826", 24.9761848, 24.3578377, 1.6749687,
5585,"15NY0420", 25.2811031, 25.2097321, 1.3947792,
5586,"15NY0339", 24.1019764, 22.5009060,-0.0478125,
5587,"15NY0845", 27.1401310, 26.8602219, 1.8278673,
5588,"15NY0553", 25.2366447, 25.6685905, 1.0143597,
5589,"15NY0014", 21.7071056, 24.1799831, 1.4118259,
5590,"15NY0155", 32.1799049, 37.8896828, 2.5452905,
5591,"15NY0604", 27.4719906, 25.1861324, 0.3665561,
5592,"15NY0640", 30.6098309, 27.3279991, 1.1939304,
5593,"15NY0160", 25.8923225, 25.6263733, 1.7533064,
5594,"15NY0900", 22.3601933, 23.4396400, 0.1953758,
5595,"15NY0226", 32.1712151, 27.9941063, 1.0658092,
5596,"15NY0737", 22.4134598, 22.8699780, 1.1462362,
5597,"15NY0706", 19.9113636, 24.5409279, 2.0394461,
5598,"15NY0907", 29.0288486, 26.8449230, 0.5306578,
5599,"15NY005", 38.4897346, 36.4840775, 2.0538402,
5600,"15NY0739", 34.2965088, 37.7212029, 1.7358291,
5601,"15NY0005", 38.7219772, 36.7112923, 2.0665507,
5602,"<none>",-23.0622807, 3.1151862, 2.4850078,
5603,"<none>",-22.9527149, 3.0783274, 2.4419475,
5604,"<none>",-22.9928646, 3.1349533, 2.4812462,
5605,"15NY0470", 24.2788372, 27.3481388, 0.8996989,
5606,"15NY0620", 25.5465851, 26.6374912, 1.9637244,
5607,"15NY0610", 23.6952419, 25.0287876, 1.1369705,
5608,"15NY0870", 31.5683079, 30.3591442, 1.4015758,
5609,"15NY0642", 33.6958809, 30.1315136, 0.7777676,
5610,"15NY0951", 26.0167007, 25.2202263, 1.3762684,
5611,"15NY0637", 28.7742710, 28.0389538, 1.5122631,
5612,"15NY0475", 31.2288265, 29.7542267, 1.1068807,
5613,"15NY0725", 24.3535709, 26.5896130, 1.8229179,
5614,"15NY0623", 19.2544003, 15.2438431, 0.0279590,
5615,"15NY0397", 34.7562485, 33.6822014, 1.6879795,
5616,"15NY0883", 30.4200954, 33.2316399, 0.9270353,
5617,"15NY0382", 33.3959465, 29.8336830, 0.7315729,
5618,"15NY0729", 28.4140835, 26.3525276, 1.2933989,
5619,"15NY0469", 30.0023746, 27.8857002, 0.9161217,
5620,"15NY0161", 28.1720715, 27.2106457, 0.5831264,
5621,"15NY0748", 19.9895287, 23.8080044, 1.5006864,
5622,"15NY0941", 27.7939663, 27.6810398, 1.4545460,
5623,"15NY0024", 31.1295528, 28.2449665, 0.9320922,
5624,"15NY0590", 30.8296299, 28.9659634, 1.3373649,
5625,"15NY0146", 21.8119526, 27.0439491, 1.0441678,
5626,"15NY0238", 26.7679348, 29.7712669, 1.3231452,
5627,"15NY0510", 29.6255360, 29.2932587, 1.3608677,
5628,"15NY0851", 32.0556297, 27.8735504, 1.1020608,
5629,"15NY0826", 24.9761848, 24.3578377, 1.6749687,
5630,"15NY0420", 25.2811031, 25.2097321, 1.3947792,
5631,"15NY0339", 24.1019764, 22.5009060,-0.0478125,
5632,"15NY0845", 27.1401310, 26.8602219, 1.8278673,
5633,"15NY0553", 25.2366447, 25.6685905, 1.0143597,
5634,"15NY0014", 21.7071056, 24.1799831, 1.4118259,
5635,"15NY0155", 32.1799049, 37.8896828, 2.5452905,
5636,"15NY0604", 27.4719906, 25.1861324, 0.3665561,
5637,"15NY0640", 30.6098309, 27.3279991, 1.1939304,
5638,"15NY0160", 25.8923225, 25.6263733, 1.7533064,
5639,"15NY0900", 22.3601933, 23.4396400, 0.1953758,
5640,"15NY0226", 32.1712151, 27.9941063, 1.0658092,
5641,"15NY0737", 22.4134598, 22.8699780, 1.1462362,
5642,"15NY0706", 19.9113636, 24.5409279, 2.0394461,
5643,"15NY0907", 29.0288486, 26.8449230, 0.5306578,
5644,"15NY005", 38.4897346, 36.4840775, 2.0538402,
5645,"15NY0739", 34.2965088, 37.7212029, 1.7358291,
5646,"15NY0005", 38.7219772, 36.7112923, 2.0665507,
5647,"<none>",-23.0359612, 3.1971540, 2.5129271,
5648,"<none>",-23.1144524, 3.2762339, 2.5758922,
5649,"<none>",-23.1225395, 3.1912746, 2.5175452,
5650,"15NY0376", 31.3425007, 28.2959023, 0.9081540,
5651,"15NY0427", 26.8555851, 25.1360073, 0.8834252,
5652,"15NY0406", 27.6767330, 25.3069954, 0.3711495,
5653,"15NY0560", 32.1310616, 34.7596474, 1.2121084,
5654,"15NY0050", 29.5329800, 26.6881714,-0.5401030,
5655,"15NY0534", 27.0943584, 28.4203911, 1.1867082,
5656,"15NY0462", 22.5688343, 22.7314186, 0.8471786,
5657,"15NY0896", 31.1086178, 27.4217243,-0.4240232,
5658,"15NY0142", 26.2687340, 18.6642609,-2.5859413,
5659,"15NY0025", 30.8346043, 29.1950951, 1.5942380,
5660,"15NY0576", 29.5147381, 28.6465015, 1.8533521,
5661,"15NY0197", 31.8907604, 29.1910458, 0.7189297,
5662,"15NY0703", 30.2823505, 28.1249695, 1.3782423,
5663,"15NY0858", 25.4333534, 24.6241970, 1.1520939,
5664,"15NY0574", 33.0766563, 29.6132813, 1.0770504,
5665,"15NY0875", 32.9380989, 29.6746941,-0.2092145,
5666,"15NY0641", 30.7114925, 28.7112007, 0.9218028,
5667,"15NY0684", 27.0689030, 32.5466232, 1.7842360,
5668,"15NY0732", 34.0447922, 31.2510033, 1.4012327,
5669,"15NY0288", 31.4641209, 30.9275246,-0.0454189,
5670,"15NY0373", 29.4292278, 26.5127335,-0.2435333,
5671,"15NY0589", 28.3150501, 26.1434193, 1.0218251,
5672,"15NY0612", 29.3741703, 29.8080482, 1.2824070,
5673,"15NY0070", 23.0292435, 23.1287022, 0.9423041,
5674,"15NY0767", 23.9662590, 24.1307831, 1.4431117,
5675,"15NY0344", 32.5703773, 29.3700237,-0.1719857,
5676,"15NY0230", 32.2028427, 32.0827293, 0.3094211,
5677,"15NY0891", 36.8592567, 34.5386543, 1.1072586,
5678,"15NY0303", 20.5847473, 22.3023758, 0.9366893,
5679,"15NY0286", 30.0926151, 27.0434856,-0.5360003,
5680,"15NY0175", 31.1457806, 28.6015282, 1.5309384,
5681,"15NY0889", 29.5065937, 27.8089809,-0.1070915,
5682,"15NY0943", 20.6757469, 21.8647652,-0.5257204,
5683,"15NY0417", 23.3111458, 25.3605022, 1.4776218,
5684,"15NY0424", 32.5882988, 28.4099808, 1.1287396,
5685,"15NY0076", 23.2844601, 23.6568031, 1.2558141,
5686,"15NY0403", 31.8322964, 30.3189278, 1.0649474,
5687,"15NY0478", 26.5531883, 20.7452431,-0.2686476,
5688,"15NY0605", 33.5051460, 29.3929787, 1.3137026,
5689,"15NY0940", 27.9889812, 27.6067543, 0.9414473,
5690,"15NY0691", 28.2756062, 27.1226807, 1.0356681,
5691,"15NY0029", 26.7084064, 25.8828106, 1.3600259,
5692,"15NY0549", 32.5615616, 28.6510849, 0.7162684,
5693,"15NY0842", 29.3146915, 27.1730309, 0.9186806,
5694,"15NY0835", 31.2213268, 28.1926537, 0.2430871,
5695,"15NY0545", 27.0870762, 26.6522408, 1.4850643,
5696,"15NY0030", 30.8431988, 31.1102886, 1.7281597,
5697,"15NY0314", 33.0329056, 28.6882076, 0.7727779,
5698,"15NY0801", 23.0456619, 24.9977512, 1.9669359,
5699,"15NY0956", 21.1044369, 24.9493427, 1.6854837,
5700,"15NY0094", 27.4479923, 26.6102638, 1.5572848,
5701,"15NY0639", 29.2494144, 28.7244434, 1.6813502,
5702,"15NY0650", 32.5677414, 30.4540291, 1.5625548,
5703,"15NY0622", 28.3979931, 26.4730053, 0.1779715,
5704,"15NY0421", 24.6065140, 27.3165340, 0.5572657,
5705,"15NY0358", 19.3157120, 17.5080452, 0.3702151,
5706,"15NY0899", 23.9290085, 24.2911148, 0.1290991,
5707,"15NY0174", 32.0292816, 29.2430782, 1.1258483,
5708,"15NY0126", 29.5060902, 27.3127785, 0.9552736,
5709,"15NY0451", 28.7223949, 28.9647331, 0.4044552,
5710,"15NY0962", 29.2484722, 28.2205181, 0.7608315,
5711,"15NY0411", 31.5321178, 28.2202396,-0.2219211,
5712,"15NY0246", 28.8392429, 27.6006603, 1.5458217,
5713,"15NY0624", 27.3365612, 32.9879570, 2.2634559,
5714,"15NY0432", 29.5229969, 27.3572788, 0.8653539,
5715,"15NY0365", 30.3909092, 28.5297718,-0.1695066,
5716,"15NY0932", 32.2492294, 29.9372540, 1.0431354,
5717,"15NY0713", 34.5897522, 29.8572178, 0.6803884,
5718,"15NY0396", 27.4192410, 25.9277840, 0.3183601,
5719,"15NY0292", 26.6983967, 31.3303699, 2.4133358,
5720,"15NY0586", 30.1219234, 28.2097759, 1.3160748,
5721,"15NY0608", 32.8585014, 29.6981392, 0.0704622,
5722,"15NY0002", 28.7017307, 32.6016922, 1.1894889,
5723,"15NY0135", 30.4384937, 26.7926884,-1.3713363,
5724,"15NY0838", 23.8534946, 24.3164444, 1.5575733,
5725,"15NY0334", 20.7587280, 20.3609009, 1.3630757,
5726,"15NY0279", 33.1882706, 31.3030758, 0.8424073,
5727,"15NY0929", 23.6399059, 22.7036514,-0.5952004,
5728,"15NY0763", 31.5021877, 37.9562798, 2.6493785,
5729,"15NY0242", 29.8006268, 27.5972424, 1.5402126,
5730,"15NY0370", 31.2636051, 29.2249928, 0.6822601,
5731,"15NY0611", 19.9698544, 13.2376671,-2.1305225,
5732,"15NY0122", 30.6693592, 29.0719109, 1.5857723,
5733,"15NY0909", 31.5942364, 28.0296326, 0.7534487,
5734,"15NY0408", 25.2150822, 24.0436897, 1.0525045,
5735,"<none>",-23.0944805, 3.1833973, 2.5183942,
5736,"<none>",-23.0065632, 3.1282609, 2.4650922,
5737,"<none>",-23.0182934, 3.2130558, 2.5186987,
5738,"15NY0181", 24.7704029, 23.6119213, 1.7024179,
5739,"15NY0592", 21.2345409, 24.7937412, 1.9416907,
5740,"15NY0127", 25.5293674, 25.0040379,-0.1139371,
5741,"15NY0360", 24.3605194, 23.3661537,-0.3977009,
5742,"15NY0182", 34.1497574, 30.1185627,-1.0161537,
5743,"15NY0119", 29.5996571, 32.5067406, 1.4542902,
5744,"15NY0498", 27.3871632, 25.6177349, 1.3119211,
5745,"15NY0925", 25.3225899, 29.7763519, 0.9986206,
5746,"15NY0141", 30.8181095, 27.6996517,-0.3336836,
5747,"15NY0400", 26.4447765, 24.9026241, 0.2436286,
5748,"15NY0627", 32.7291832, 28.1049423, 0.6840429,
5749,"15NY0143", 23.5444736, 23.5548801, 1.0591757,
5750,"15NY0836", 25.3159237, 24.8901348, 0.3364509,
5751,"15NY0878", 24.1292782, 25.5062370, 1.0349541,
5752,"15NY0193", 36.1571121, 36.1766701, 0.7320560,
5753,"15NY0027", 31.4410076, 28.8488827, 1.0187817,
5754,"15NY0272", 29.9703846, 28.2360497, 1.1607265,
5755,"15NY0077", 29.1745167, 27.6196251, 0.7194458,
5756,"15NY0063", 26.7315044, 27.2067146, 1.7068887,
5757,"15NY0021", 31.8867588, 35.3663101, 2.1896982,
5758,"15NY0476", 29.5977268, 26.6424122,-0.4693233,
5759,"15NY0479", 33.0749779, 29.4853134, 0.1313688,
5760,"15NY0329", 30.1657619, 28.2700310, 0.9716153,
5761,"15NY0480", 24.9650612, 31.4928246, 1.9313881,
5762,"15NY0325", 23.3552437, 23.0162582, 0.5382695,
5763,"15NY0321", 28.4600239, 27.0171146, 0.9438761,
5764,"15NY0911", 32.9527473, 37.6932793, 2.5687563,
5765,"15NY0207", 23.5400772, 26.2713795, 2.1093695,
5766,"15NY0387", 30.7424526, 28.4917126, 0.3191649,
5767,"15NY0092", 33.6259308, 32.2743340, 1.4292996,
5768,"15NY0040", 29.6606045, 30.2492447, 1.3749671,
5769,"15NY0927", 26.2452507, 29.6330853, 0.7011375,
5770,"15NY0436", 31.0703754, 34.4875984, 1.4699693,
5771,"15NY0416", 20.6498146, 21.2275314, 1.1673956,
5772,"15NY0116", 26.0285206, 24.6117287, 1.5045264,
5773,"15NY0632", 29.0769711, 31.8804588, 0.8153488,
5774,"15NY0443", 24.6596489, 22.8976231, 0.1921206,
5775,"15NY0701", 32.7850418, 28.4736824, 0.4920002,
5776,"15NY0366", 31.6770344, 30.4550323, 0.5638631,
5777,"15NY0089", 32.7699242, 31.8630142, 1.6369774,
5778,"15NY0702", 32.3934479, 28.8309212, 0.7685270,
5779,"15NY0362", 29.4566364, 27.6351166, 0.9811897,
5780,"15NY0821", 32.9407005, 29.3176098, 0.4625692,
5781,"15NY0954", 24.2540646, 23.7337322, 0.4183545,
5782,"15NY0402", 31.1061268, 30.8549366, 0.9200583,
5783,"15NY0493", 33.6573029, 32.4929504, 1.1865325,
5784,"15NY0966", 29.2007351, 27.5627003, 0.5649256,
5785,"15NY0774", 21.8680630, 22.9820499, 1.4870312,
5786,"15NY0394", 33.2591858, 33.6787720, 0.6737841,
5787,"15NY0275", 30.2645245, 28.0864620, 1.1862800,
5788,"15NY0638", 22.6983681, 21.9429951, 0.2798390,
5789,"15NY0088", 27.0111523, 27.3174686, 1.7312276,
5790,"15NY0346", 36.5688782, 40.4904633, 2.1698880,
5791,"15NY0606", 31.9636021, 27.6975365, 0.6393536,
5792,"15NY0714", 30.8080463, 29.2844276, 1.2458012,
5793,"15NY0779", 25.0814228, 17.7058449,-1.1438780,
5794,"14NY0766", 10.6071491, 12.7686930, 0.8303832,
5795,"14NY0243", 21.3096123, 17.5043144,-2.6393764,
5796,"14NY0717", 11.7447128, 2.2806973,-4.9875059,
5797,"14NY0146", 12.5369625, 6.8235178,-4.5298543,
5798,"14NY0322", 9.4461174,-1.2352471,-6.2395043,
5799,"14NY0309", 15.6308594, 11.8316298,-2.1650069,
5800,"14NY0170", 11.4481335, 4.1420441,-5.2556314,
5801,"14NY0109", 24.2561016, 15.6435394,-3.2636259,
5802,"14NY0610", 17.5221806, 21.6282883, 0.9431517,
5803,"14NY0642", 18.0264626, 9.9421301,-4.3351145,
5804,"14NY0594", 22.5374813, 18.8025551,-2.4786203,
5805,"14NY0669", 14.8210087, 11.0734787,-3.1021783,
5806,"14NY0731", 20.5458298, 12.0739384,-4.0723224,
5807,"14NY0180", 16.2465134, 9.1231737,-4.0337572,
5808,"14NY0702", 32.5076103, 28.0755577,-1.8269751,
5809,"<none>",-23.1544895, 3.2529609, 2.5587556,
5810,"<none>",-23.0482025, 3.1183422, 2.4741805,
5811,"<none>",-23.1278915, 3.3070264, 2.5692289,
5812,"15NY0689", 34.0302658, 34.2720871, 1.3694890,
5813,"15NY0215", 31.4253635, 27.5106468, 1.1829898,
5814,"15NY0790", 29.6001568, 27.5969677, 1.3694179,
5815,"15NY0442", 26.7946873, 31.0060997, 1.1334553,
5816,"15NY0697", 30.1740017, 26.4312210, 1.4090903,
5817,"15NY0762", 32.9395370, 27.9508610, 1.0574994,
5818,"15NY0687", 22.2570381, 15.1185989,-2.9949963,
5819,"15NY0398", 30.6566143, 35.8481102, 1.9444499,
5820,"15NY0864", 26.1197872, 29.0236168, 0.4599459,
5821,"15NY0905", 33.2556725, 29.8967381, 0.7552858,
5822,"15NY0643", 24.4100151, 24.0439262, 1.0858891,
5823,"15NY0265", 25.2893429, 14.8955860,-2.6902552,
5824,"15NY0133", 24.4408302, 29.9528999, 1.5046091,
5825,"15NY0735", 32.8535042, 29.8995037, 0.8342343,
5826,"15NY0930", 17.2055588, 19.9479980, 1.1684406,
5827,"15NY0912", 28.0852146, 27.9989033, 0.1997322,
5828,"15NY0486", 25.0600243, 28.0629025, 1.4241083,
5829,"15NY0043", 34.6155586, 31.6204281, 0.8746431,
5830,"15NY0225", 28.1635685, 33.0715218, 1.9451103,
5831,"15NY0700", 35.1195068, 34.6707878, 2.0717413,
5832,"15NY0715", 29.4642544, 30.5613422, 1.3650708,
5833,"15NY0871", 30.6918011, 27.6016903,-0.6947650,
5834,"15NY0262", 22.8783150, 23.8415699, 1.7018139,
5835,"15NY0350", 29.5925541, 28.0034637, 1.5264511,
5836,"15NY0343", 31.1700840, 28.3080311, 0.8119468,
5837,"15NY0676", 32.0036850, 29.9101486, 1.4741685,
5838,"15NY0766", 29.6039257, 31.9233856, 0.8604303,
5839,"15NY0139", 32.1907234, 28.8771687,-0.0565524,
5840,"15NY0796", 38.6397476, 36.8485374, 1.3134229,
5841,"15NY0150", 23.8423080, 22.9798546, 1.2187421,
5842,"15NY0032", 25.5983620, 22.6373711, 0.0094696,
5843,"15NY0464", 35.4766846, 36.1417770, 1.8491194,
5844,"15NY0294", 23.7705498, 23.3750839, 1.3862815,
5845,"15NY0322", 35.4661636, 36.7640953, 1.0286849,
5846,"15NY0018", 30.1907787, 27.9105377, 0.6079789,
5847,"15NY0390", 25.0454750, 21.5872307,-1.5891308,
5848,"15NY0881", 29.9113522, 29.1872883, 0.1563330,
5849,"15NY0527", 25.1787701, 26.4396687, 1.4869268,
5850,"15NY0275", 25.3320484, 25.7523022, 1.5991619,
5851,"15NY0059", 35.7976723, 34.8666534, 1.5345190,
5852,"15NY0955", 23.3687172, 23.9681587,-0.2382927,
5853,"15NY0628", 24.4861221, 25.1082993, 0.3687423,
5854,"15NY0170", 34.9444275, 33.6457481, 0.7630319,
5855,"15NY0731", 34.3087425, 32.3578415, 0.5942022,
5856,"15NY0468", 29.2874165, 29.9075546, 0.5065580,
